q,q2,seed,S,exp_id
0.65,0.25,78,200,8027
0.75,0.25,78,200,8028
0.85,0.25,78,200,8029
0.95,0.25,78,200,8030
0.05,0.35,78,200,8031
0.15,0.35,78,200,8032
0.25,0.35,78,200,8033
0.35,0.35,78,200,8034
0.45,0.35,78,200,8035
0.55,0.35,78,200,8036
0.65,0.35,78,200,8037
0.75,0.35,78,200,8038
0.85,0.35,78,200,8039
0.95,0.35,78,200,8040
0.05,0.45,78,200,8041
0.15,0.45,78,200,8042
0.25,0.45,78,200,8043
0.35,0.45,78,200,8044
0.45,0.45,78,200,8045
0.55,0.45,78,200,8046
0.65,0.45,78,200,8047
0.75,0.45,78,200,8048
0.85,0.45,78,200,8049
0.95,0.45,78,200,8050
0.05,0.55,78,200,8051
0.15,0.55,78,200,8052
0.25,0.55,78,200,8053
0.35,0.55,78,200,8054
0.45,0.55,78,200,8055
0.55,0.55,78,200,8056
0.65,0.55,78,200,8057
0.75,0.55,78,200,8058
0.85,0.55,78,200,8059
0.95,0.55,78,200,8060
0.05,0.65,78,200,8061
0.15,0.65,78,200,8062
0.25,0.65,78,200,8063
0.35,0.65,78,200,8064
0.45,0.65,78,200,8065
0.55,0.65,78,200,8066
0.65,0.65,78,200,8067
0.75,0.65,78,200,8068
0.85,0.65,78,200,8069
0.95,0.65,78,200,8070
0.05,0.75,78,200,8071
0.15,0.75,78,200,8072
0.25,0.75,78,200,8073
0.35,0.75,78,200,8074
0.45,0.75,78,200,8075
0.55,0.75,78,200,8076
0.65,0.75,78,200,8077
0.75,0.75,78,200,8078
0.85,0.75,78,200,8079
0.95,0.75,78,200,8080
0.05,0.85,78,200,8081
0.15,0.85,78,200,8082
0.25,0.85,78,200,8083
0.35,0.85,78,200,8084
0.45,0.85,78,200,8085
0.55,0.85,78,200,8086
0.65,0.85,78,200,8087
0.75,0.85,78,200,8088
0.85,0.85,78,200,8089
0.95,0.85,78,200,8090
0.05,0.95,78,200,8091
0.15,0.95,78,200,8092
0.25,0.95,78,200,8093
0.35,0.95,78,200,8094
0.45,0.95,78,200,8095
0.55,0.95,78,200,8096
0.65,0.95,78,200,8097
0.75,0.95,78,200,8098
0.85,0.95,78,200,8099
0.95,0.95,78,200,8100
0.05,0.05,79,200,8101
0.15,0.05,79,200,8102
0.25,0.05,79,200,8103
0.35,0.05,79,200,8104
0.45,0.05,79,200,8105
0.55,0.05,79,200,8106
0.65,0.05,79,200,8107
0.75,0.05,79,200,8108
0.85,0.05,79,200,8109
0.95,0.05,79,200,8110
0.05,0.15,79,200,8111
0.15,0.15,79,200,8112
0.25,0.15,79,200,8113
0.35,0.15,79,200,8114
0.45,0.15,79,200,8115
0.55,0.15,79,200,8116
0.65,0.15,79,200,8117
0.75,0.15,79,200,8118
0.85,0.15,79,200,8119
0.95,0.15,79,200,8120
0.05,0.25,79,200,8121
0.15,0.25,79,200,8122
0.25,0.25,79,200,8123
0.35,0.25,79,200,8124
0.45,0.25,79,200,8125
0.55,0.25,79,200,8126
0.65,0.25,79,200,8127
0.75,0.25,79,200,8128
0.85,0.25,79,200,8129
0.95,0.25,79,200,8130
0.05,0.35,79,200,8131
0.15,0.35,79,200,8132
0.25,0.35,79,200,8133
0.35,0.35,79,200,8134
0.45,0.35,79,200,8135
0.55,0.35,79,200,8136
0.65,0.35,79,200,8137
0.75,0.35,79,200,8138
0.85,0.35,79,200,8139
0.95,0.35,79,200,8140
0.05,0.45,79,200,8141
0.15,0.45,79,200,8142
0.25,0.45,79,200,8143
0.35,0.45,79,200,8144
0.45,0.45,79,200,8145
0.55,0.45,79,200,8146
0.65,0.45,79,200,8147
0.75,0.45,79,200,8148
0.85,0.45,79,200,8149
0.95,0.45,79,200,8150
0.05,0.55,79,200,8151
0.15,0.55,79,200,8152
0.25,0.55,79,200,8153
0.35,0.55,79,200,8154
0.45,0.55,79,200,8155
0.55,0.55,79,200,8156
0.65,0.55,79,200,8157
0.75,0.55,79,200,8158
0.85,0.55,79,200,8159
0.95,0.55,79,200,8160
0.05,0.65,79,200,8161
0.15,0.65,79,200,8162
0.25,0.65,79,200,8163
0.35,0.65,79,200,8164
0.45,0.65,79,200,8165
0.55,0.65,79,200,8166
0.65,0.65,79,200,8167
0.75,0.65,79,200,8168
0.85,0.65,79,200,8169
0.95,0.65,79,200,8170
0.05,0.75,79,200,8171
0.15,0.75,79,200,8172
0.25,0.75,79,200,8173
0.35,0.75,79,200,8174
0.45,0.75,79,200,8175
0.55,0.75,79,200,8176
0.65,0.75,79,200,8177
0.75,0.75,79,200,8178
0.85,0.75,79,200,8179
0.95,0.75,79,200,8180
0.05,0.85,79,200,8181
0.15,0.85,79,200,8182
0.25,0.85,79,200,8183
0.35,0.85,79,200,8184
0.45,0.85,79,200,8185
0.55,0.85,79,200,8186
0.65,0.85,79,200,8187
0.75,0.85,79,200,8188
0.85,0.85,79,200,8189
0.95,0.85,79,200,8190
0.05,0.95,79,200,8191
0.15,0.95,79,200,8192
0.25,0.95,79,200,8193
0.35,0.95,79,200,8194
0.45,0.95,79,200,8195
0.55,0.95,79,200,8196
0.65,0.95,79,200,8197
0.75,0.95,79,200,8198
0.85,0.95,79,200,8199
0.95,0.95,79,200,8200
0.05,0.05,80,200,8201
0.15,0.05,80,200,8202
0.25,0.05,80,200,8203
0.35,0.05,80,200,8204
0.45,0.05,80,200,8205
0.55,0.05,80,200,8206
0.65,0.05,80,200,8207
0.75,0.05,80,200,8208
0.85,0.05,80,200,8209
0.95,0.05,80,200,8210
0.05,0.15,80,200,8211
0.15,0.15,80,200,8212
0.25,0.15,80,200,8213
0.35,0.15,80,200,8214
0.45,0.15,80,200,8215
0.55,0.15,80,200,8216
0.65,0.15,80,200,8217
0.75,0.15,80,200,8218
0.85,0.15,80,200,8219
0.95,0.15,80,200,8220
0.05,0.25,80,200,8221
0.15,0.25,80,200,8222
0.25,0.25,80,200,8223
0.35,0.25,80,200,8224
0.45,0.25,80,200,8225
0.55,0.25,80,200,8226
0.65,0.25,80,200,8227
0.75,0.25,80,200,8228
0.85,0.25,80,200,8229
0.95,0.25,80,200,8230
0.05,0.35,80,200,8231
0.15,0.35,80,200,8232
0.25,0.35,80,200,8233
0.35,0.35,80,200,8234
0.45,0.35,80,200,8235
0.55,0.35,80,200,8236
0.65,0.35,80,200,8237
0.75,0.35,80,200,8238
0.85,0.35,80,200,8239
0.95,0.35,80,200,8240
0.05,0.45,80,200,8241
0.15,0.45,80,200,8242
0.25,0.45,80,200,8243
0.35,0.45,80,200,8244
0.45,0.45,80,200,8245
0.55,0.45,80,200,8246
0.65,0.45,80,200,8247
0.75,0.45,80,200,8248
0.85,0.45,80,200,8249
0.95,0.45,80,200,8250
0.05,0.55,80,200,8251
0.15,0.55,80,200,8252
0.25,0.55,80,200,8253
0.35,0.55,80,200,8254
0.45,0.55,80,200,8255
0.55,0.55,80,200,8256
0.65,0.55,80,200,8257
0.75,0.55,80,200,8258
0.85,0.55,80,200,8259
0.95,0.55,80,200,8260
0.05,0.65,80,200,8261
0.15,0.65,80,200,8262
0.25,0.65,80,200,8263
0.35,0.65,80,200,8264
0.45,0.65,80,200,8265
0.55,0.65,80,200,8266
0.65,0.65,80,200,8267
0.75,0.65,80,200,8268
0.85,0.65,80,200,8269
0.95,0.65,80,200,8270
0.05,0.75,80,200,8271
0.15,0.75,80,200,8272
0.25,0.75,80,200,8273
0.35,0.75,80,200,8274
0.45,0.75,80,200,8275
0.55,0.75,80,200,8276
0.65,0.75,80,200,8277
0.75,0.75,80,200,8278
0.85,0.75,80,200,8279
0.95,0.75,80,200,8280
0.05,0.85,80,200,8281
0.15,0.85,80,200,8282
0.25,0.85,80,200,8283
0.35,0.85,80,200,8284
0.45,0.85,80,200,8285
0.55,0.85,80,200,8286
0.65,0.85,80,200,8287
0.75,0.85,80,200,8288
0.85,0.85,80,200,8289
0.95,0.85,80,200,8290
0.05,0.95,80,200,8291
0.15,0.95,80,200,8292
0.25,0.95,80,200,8293
0.35,0.95,80,200,8294
0.45,0.95,80,200,8295
0.55,0.95,80,200,8296
0.65,0.95,80,200,8297
0.75,0.95,80,200,8298
0.85,0.95,80,200,8299
0.95,0.95,80,200,8300
0.05,0.05,81,200,8301
0.15,0.05,81,200,8302
0.25,0.05,81,200,8303
0.35,0.05,81,200,8304
0.45,0.05,81,200,8305
0.55,0.05,81,200,8306
0.65,0.05,81,200,8307
0.75,0.05,81,200,8308
0.85,0.05,81,200,8309
0.95,0.05,81,200,8310
0.05,0.15,81,200,8311
0.15,0.15,81,200,8312
0.25,0.15,81,200,8313
0.35,0.15,81,200,8314
0.45,0.15,81,200,8315
0.55,0.15,81,200,8316
0.65,0.15,81,200,8317
0.75,0.15,81,200,8318
0.85,0.15,81,200,8319
0.95,0.15,81,200,8320
0.05,0.25,81,200,8321
0.15,0.25,81,200,8322
0.25,0.25,81,200,8323
0.35,0.25,81,200,8324
0.45,0.25,81,200,8325
0.55,0.25,81,200,8326
0.65,0.25,81,200,8327
0.75,0.25,81,200,8328
0.85,0.25,81,200,8329
0.95,0.25,81,200,8330
0.05,0.35,81,200,8331
0.15,0.35,81,200,8332
0.25,0.35,81,200,8333
0.35,0.35,81,200,8334
0.45,0.35,81,200,8335
0.55,0.35,81,200,8336
0.65,0.35,81,200,8337
0.75,0.35,81,200,8338
0.85,0.35,81,200,8339
0.95,0.35,81,200,8340
0.05,0.45,81,200,8341
0.15,0.45,81,200,8342
0.25,0.45,81,200,8343
0.35,0.45,81,200,8344
0.45,0.45,81,200,8345
0.55,0.45,81,200,8346
0.65,0.45,81,200,8347
0.75,0.45,81,200,8348
0.85,0.45,81,200,8349
0.95,0.45,81,200,8350
0.05,0.55,81,200,8351
0.15,0.55,81,200,8352
0.25,0.55,81,200,8353
0.35,0.55,81,200,8354
0.45,0.55,81,200,8355
0.55,0.55,81,200,8356
0.65,0.55,81,200,8357
0.75,0.55,81,200,8358
0.85,0.55,81,200,8359
0.95,0.55,81,200,8360
0.05,0.65,81,200,8361
0.15,0.65,81,200,8362
0.25,0.65,81,200,8363
0.35,0.65,81,200,8364
0.45,0.65,81,200,8365
0.55,0.65,81,200,8366
0.65,0.65,81,200,8367
0.75,0.65,81,200,8368
0.85,0.65,81,200,8369
0.95,0.65,81,200,8370
0.05,0.75,81,200,8371
0.15,0.75,81,200,8372
0.25,0.75,81,200,8373
0.35,0.75,81,200,8374
0.45,0.75,81,200,8375
0.55,0.75,81,200,8376
0.65,0.75,81,200,8377
0.75,0.75,81,200,8378
0.85,0.75,81,200,8379
0.95,0.75,81,200,8380
0.05,0.85,81,200,8381
0.15,0.85,81,200,8382
0.25,0.85,81,200,8383
0.35,0.85,81,200,8384
0.45,0.85,81,200,8385
0.55,0.85,81,200,8386
0.65,0.85,81,200,8387
0.75,0.85,81,200,8388
0.85,0.85,81,200,8389
0.95,0.85,81,200,8390
0.05,0.95,81,200,8391
0.15,0.95,81,200,8392
0.25,0.95,81,200,8393
0.35,0.95,81,200,8394
0.45,0.95,81,200,8395
0.55,0.95,81,200,8396
0.65,0.95,81,200,8397
0.75,0.95,81,200,8398
0.85,0.95,81,200,8399
0.95,0.95,81,200,8400
0.05,0.05,82,200,8401
0.15,0.05,82,200,8402
0.25,0.05,82,200,8403
0.35,0.05,82,200,8404
0.45,0.05,82,200,8405
0.55,0.05,82,200,8406
0.65,0.05,82,200,8407
0.75,0.05,82,200,8408
0.85,0.05,82,200,8409
0.95,0.05,82,200,8410
0.05,0.15,82,200,8411
0.15,0.15,82,200,8412
0.25,0.15,82,200,8413
0.35,0.15,82,200,8414
0.45,0.15,82,200,8415
0.55,0.15,82,200,8416
0.65,0.15,82,200,8417
0.75,0.15,82,200,8418
0.85,0.15,82,200,8419
0.95,0.15,82,200,8420
0.05,0.25,82,200,8421
0.15,0.25,82,200,8422
0.25,0.25,82,200,8423
0.35,0.25,82,200,8424
0.45,0.25,82,200,8425
0.55,0.25,82,200,8426
0.65,0.25,82,200,8427
0.75,0.25,82,200,8428
0.85,0.25,82,200,8429
0.95,0.25,82,200,8430
0.05,0.35,82,200,8431
0.15,0.35,82,200,8432
0.25,0.35,82,200,8433
0.35,0.35,82,200,8434
0.45,0.35,82,200,8435
0.55,0.35,82,200,8436
0.65,0.35,82,200,8437
0.75,0.35,82,200,8438
0.85,0.35,82,200,8439
0.95,0.35,82,200,8440
0.05,0.45,82,200,8441
0.15,0.45,82,200,8442
0.25,0.45,82,200,8443
0.35,0.45,82,200,8444
0.45,0.45,82,200,8445
0.55,0.45,82,200,8446
0.65,0.45,82,200,8447
0.75,0.45,82,200,8448
0.85,0.45,82,200,8449
0.95,0.45,82,200,8450
0.05,0.55,82,200,8451
0.15,0.55,82,200,8452
0.25,0.55,82,200,8453
0.35,0.55,82,200,8454
0.45,0.55,82,200,8455
0.55,0.55,82,200,8456
0.65,0.55,82,200,8457
0.75,0.55,82,200,8458
0.85,0.55,82,200,8459
0.95,0.55,82,200,8460
0.05,0.65,82,200,8461
0.15,0.65,82,200,8462
0.25,0.65,82,200,8463
0.35,0.65,82,200,8464
0.45,0.65,82,200,8465
0.55,0.65,82,200,8466
0.65,0.65,82,200,8467
0.75,0.65,82,200,8468
0.85,0.65,82,200,8469
0.95,0.65,82,200,8470
0.05,0.75,82,200,8471
0.15,0.75,82,200,8472
0.25,0.75,82,200,8473
0.35,0.75,82,200,8474
0.45,0.75,82,200,8475
0.55,0.75,82,200,8476
0.65,0.75,82,200,8477
0.75,0.75,82,200,8478
0.85,0.75,82,200,8479
0.95,0.75,82,200,8480
0.05,0.85,82,200,8481
0.15,0.85,82,200,8482
0.25,0.85,82,200,8483
0.35,0.85,82,200,8484
0.45,0.85,82,200,8485
0.55,0.85,82,200,8486
0.65,0.85,82,200,8487
0.75,0.85,82,200,8488
0.85,0.85,82,200,8489
0.95,0.85,82,200,8490
0.05,0.95,82,200,8491
0.15,0.95,82,200,8492
0.25,0.95,82,200,8493
0.35,0.95,82,200,8494
0.45,0.95,82,200,8495
0.55,0.95,82,200,8496
0.65,0.95,82,200,8497
0.75,0.95,82,200,8498
0.85,0.95,82,200,8499
0.95,0.95,82,200,8500
0.05,0.05,83,200,8501
0.15,0.05,83,200,8502
0.25,0.05,83,200,8503
0.35,0.05,83,200,8504
0.45,0.05,83,200,8505
0.55,0.05,83,200,8506
0.65,0.05,83,200,8507
0.75,0.05,83,200,8508
0.85,0.05,83,200,8509
0.95,0.05,83,200,8510
0.05,0.15,83,200,8511
0.15,0.15,83,200,8512
0.25,0.15,83,200,8513
0.35,0.15,83,200,8514
0.45,0.15,83,200,8515
0.55,0.15,83,200,8516
0.65,0.15,83,200,8517
0.75,0.15,83,200,8518
0.85,0.15,83,200,8519
0.95,0.15,83,200,8520
0.05,0.25,83,200,8521
0.15,0.25,83,200,8522
0.25,0.25,83,200,8523
0.35,0.25,83,200,8524
0.45,0.25,83,200,8525
0.55,0.25,83,200,8526
0.65,0.25,83,200,8527
0.75,0.25,83,200,8528
0.85,0.25,83,200,8529
0.95,0.25,83,200,8530
0.05,0.35,83,200,8531
0.15,0.35,83,200,8532
0.25,0.35,83,200,8533
0.35,0.35,83,200,8534
0.45,0.35,83,200,8535
0.55,0.35,83,200,8536
0.65,0.35,83,200,8537
0.75,0.35,83,200,8538
0.85,0.35,83,200,8539
0.95,0.35,83,200,8540
0.05,0.45,83,200,8541
0.15,0.45,83,200,8542
0.25,0.45,83,200,8543
0.35,0.45,83,200,8544
0.45,0.45,83,200,8545
0.55,0.45,83,200,8546
0.65,0.45,83,200,8547
0.75,0.45,83,200,8548
0.85,0.45,83,200,8549
0.95,0.45,83,200,8550
0.05,0.55,83,200,8551
0.15,0.55,83,200,8552
0.25,0.55,83,200,8553
0.35,0.55,83,200,8554
0.45,0.55,83,200,8555
0.55,0.55,83,200,8556
0.65,0.55,83,200,8557
0.75,0.55,83,200,8558
0.85,0.55,83,200,8559
0.95,0.55,83,200,8560
0.05,0.65,83,200,8561
0.15,0.65,83,200,8562
0.25,0.65,83,200,8563
0.35,0.65,83,200,8564
0.45,0.65,83,200,8565
0.55,0.65,83,200,8566
0.65,0.65,83,200,8567
0.75,0.65,83,200,8568
0.85,0.65,83,200,8569
0.95,0.65,83,200,8570
0.05,0.75,83,200,8571
0.15,0.75,83,200,8572
0.25,0.75,83,200,8573
0.35,0.75,83,200,8574
0.45,0.75,83,200,8575
0.55,0.75,83,200,8576
0.65,0.75,83,200,8577
0.75,0.75,83,200,8578
0.85,0.75,83,200,8579
0.95,0.75,83,200,8580
0.05,0.85,83,200,8581
0.15,0.85,83,200,8582
0.25,0.85,83,200,8583
0.35,0.85,83,200,8584
0.45,0.85,83,200,8585
0.55,0.85,83,200,8586
0.65,0.85,83,200,8587
0.75,0.85,83,200,8588
0.85,0.85,83,200,8589
0.95,0.85,83,200,8590
0.05,0.95,83,200,8591
0.15,0.95,83,200,8592
0.25,0.95,83,200,8593
0.35,0.95,83,200,8594
0.45,0.95,83,200,8595
0.55,0.95,83,200,8596
0.65,0.95,83,200,8597
0.75,0.95,83,200,8598
0.85,0.95,83,200,8599
0.95,0.95,83,200,8600
0.05,0.05,84,200,8601
0.15,0.05,84,200,8602
0.25,0.05,84,200,8603
0.35,0.05,84,200,8604
0.45,0.05,84,200,8605
0.55,0.05,84,200,8606
0.65,0.05,84,200,8607
0.75,0.05,84,200,8608
0.85,0.05,84,200,8609
0.95,0.05,84,200,8610
0.05,0.15,84,200,8611
0.15,0.15,84,200,8612
0.25,0.15,84,200,8613
0.35,0.15,84,200,8614
0.45,0.15,84,200,8615
0.55,0.15,84,200,8616
0.65,0.15,84,200,8617
0.75,0.15,84,200,8618
0.85,0.15,84,200,8619
0.95,0.15,84,200,8620
0.05,0.25,84,200,8621
0.15,0.25,84,200,8622
0.25,0.25,84,200,8623
0.35,0.25,84,200,8624
0.45,0.25,84,200,8625
0.55,0.25,84,200,8626
0.65,0.25,84,200,8627
0.75,0.25,84,200,8628
0.85,0.25,84,200,8629
0.95,0.25,84,200,8630
0.05,0.35,84,200,8631
0.15,0.35,84,200,8632
0.25,0.35,84,200,8633
0.35,0.35,84,200,8634
0.45,0.35,84,200,8635
0.55,0.35,84,200,8636
0.65,0.35,84,200,8637
0.75,0.35,84,200,8638
0.85,0.35,84,200,8639
0.95,0.35,84,200,8640
0.05,0.45,84,200,8641
0.15,0.45,84,200,8642
0.25,0.45,84,200,8643
0.35,0.45,84,200,8644
0.45,0.45,84,200,8645
0.55,0.45,84,200,8646
0.65,0.45,84,200,8647
0.75,0.45,84,200,8648
0.85,0.45,84,200,8649
0.95,0.45,84,200,8650
0.05,0.55,84,200,8651
0.15,0.55,84,200,8652
0.25,0.55,84,200,8653
0.35,0.55,84,200,8654
0.45,0.55,84,200,8655
0.55,0.55,84,200,8656
0.65,0.55,84,200,8657
0.75,0.55,84,200,8658
0.85,0.55,84,200,8659
0.95,0.55,84,200,8660
0.05,0.65,84,200,8661
0.15,0.65,84,200,8662
0.25,0.65,84,200,8663
0.35,0.65,84,200,8664
0.45,0.65,84,200,8665
0.55,0.65,84,200,8666
0.65,0.65,84,200,8667
0.75,0.65,84,200,8668
0.85,0.65,84,200,8669
0.95,0.65,84,200,8670
0.05,0.75,84,200,8671
0.15,0.75,84,200,8672
0.25,0.75,84,200,8673
0.35,0.75,84,200,8674
0.45,0.75,84,200,8675
0.55,0.75,84,200,8676
0.65,0.75,84,200,8677
0.75,0.75,84,200,8678
0.85,0.75,84,200,8679
0.95,0.75,84,200,8680
0.05,0.85,84,200,8681
0.15,0.85,84,200,8682
0.25,0.85,84,200,8683
0.35,0.85,84,200,8684
0.45,0.85,84,200,8685
0.55,0.85,84,200,8686
0.65,0.85,84,200,8687
0.75,0.85,84,200,8688
0.85,0.85,84,200,8689
0.95,0.85,84,200,8690
0.05,0.95,84,200,8691
0.15,0.95,84,200,8692
0.25,0.95,84,200,8693
0.35,0.95,84,200,8694
0.45,0.95,84,200,8695
0.55,0.95,84,200,8696
0.65,0.95,84,200,8697
0.75,0.95,84,200,8698
0.85,0.95,84,200,8699
0.95,0.95,84,200,8700
0.05,0.05,85,200,8701
0.15,0.05,85,200,8702
0.25,0.05,85,200,8703
0.35,0.05,85,200,8704
0.45,0.05,85,200,8705
0.55,0.05,85,200,8706
0.65,0.05,85,200,8707
0.75,0.05,85,200,8708
0.85,0.05,85,200,8709
0.95,0.05,85,200,8710
0.05,0.15,85,200,8711
0.15,0.15,85,200,8712
0.25,0.15,85,200,8713
0.35,0.15,85,200,8714
0.45,0.15,85,200,8715
0.55,0.15,85,200,8716
0.65,0.15,85,200,8717
0.75,0.15,85,200,8718
0.85,0.15,85,200,8719
0.95,0.15,85,200,8720
0.05,0.25,85,200,8721
0.15,0.25,85,200,8722
0.25,0.25,85,200,8723
0.35,0.25,85,200,8724
0.45,0.25,85,200,8725
0.55,0.25,85,200,8726
0.65,0.25,85,200,8727
0.75,0.25,85,200,8728
0.85,0.25,85,200,8729
0.95,0.25,85,200,8730
0.05,0.35,85,200,8731
0.15,0.35,85,200,8732
0.25,0.35,85,200,8733
0.35,0.35,85,200,8734
0.45,0.35,85,200,8735
0.55,0.35,85,200,8736
0.65,0.35,85,200,8737
0.75,0.35,85,200,8738
0.85,0.35,85,200,8739
0.95,0.35,85,200,8740
0.05,0.45,85,200,8741
0.15,0.45,85,200,8742
0.25,0.45,85,200,8743
0.35,0.45,85,200,8744
0.45,0.45,85,200,8745
0.55,0.45,85,200,8746
0.65,0.45,85,200,8747
0.75,0.45,85,200,8748
0.85,0.45,85,200,8749
0.95,0.45,85,200,8750
0.05,0.55,85,200,8751
0.15,0.55,85,200,8752
0.25,0.55,85,200,8753
0.35,0.55,85,200,8754
0.45,0.55,85,200,8755
0.55,0.55,85,200,8756
0.65,0.55,85,200,8757
0.75,0.55,85,200,8758
0.85,0.55,85,200,8759
0.95,0.55,85,200,8760
0.05,0.65,85,200,8761
0.15,0.65,85,200,8762
0.25,0.65,85,200,8763
0.35,0.65,85,200,8764
0.45,0.65,85,200,8765
0.55,0.65,85,200,8766
0.65,0.65,85,200,8767
0.75,0.65,85,200,8768
0.85,0.65,85,200,8769
0.95,0.65,85,200,8770
0.05,0.75,85,200,8771
0.15,0.75,85,200,8772
0.25,0.75,85,200,8773
0.35,0.75,85,200,8774
0.45,0.75,85,200,8775
0.55,0.75,85,200,8776
0.65,0.75,85,200,8777
0.75,0.75,85,200,8778
0.85,0.75,85,200,8779
0.95,0.75,85,200,8780
0.05,0.85,85,200,8781
0.15,0.85,85,200,8782
0.25,0.85,85,200,8783
0.35,0.85,85,200,8784
0.45,0.85,85,200,8785
0.55,0.85,85,200,8786
0.65,0.85,85,200,8787
0.75,0.85,85,200,8788
0.85,0.85,85,200,8789
0.95,0.85,85,200,8790
0.05,0.95,85,200,8791
0.15,0.95,85,200,8792
0.25,0.95,85,200,8793
0.35,0.95,85,200,8794
0.45,0.95,85,200,8795
0.55,0.95,85,200,8796
0.65,0.95,85,200,8797
0.75,0.95,85,200,8798
0.85,0.95,85,200,8799
0.95,0.95,85,200,8800
0.05,0.05,86,200,8801
0.15,0.05,86,200,8802
0.25,0.05,86,200,8803
0.35,0.05,86,200,8804
0.45,0.05,86,200,8805
0.55,0.05,86,200,8806
0.65,0.05,86,200,8807
0.75,0.05,86,200,8808
0.85,0.05,86,200,8809
0.95,0.05,86,200,8810
0.05,0.15,86,200,8811
0.15,0.15,86,200,8812
0.25,0.15,86,200,8813
0.35,0.15,86,200,8814
0.45,0.15,86,200,8815
0.55,0.15,86,200,8816
0.65,0.15,86,200,8817
0.75,0.15,86,200,8818
0.85,0.15,86,200,8819
0.95,0.15,86,200,8820
0.05,0.25,86,200,8821
0.15,0.25,86,200,8822
0.25,0.25,86,200,8823
0.35,0.25,86,200,8824
0.45,0.25,86,200,8825
0.55,0.25,86,200,8826
0.65,0.25,86,200,8827
0.75,0.25,86,200,8828
0.85,0.25,86,200,8829
0.95,0.25,86,200,8830
0.05,0.35,86,200,8831
0.15,0.35,86,200,8832
0.25,0.35,86,200,8833
0.35,0.35,86,200,8834
0.45,0.35,86,200,8835
0.55,0.35,86,200,8836
0.65,0.35,86,200,8837
0.75,0.35,86,200,8838
0.85,0.35,86,200,8839
0.95,0.35,86,200,8840
0.05,0.45,86,200,8841
0.15,0.45,86,200,8842
0.25,0.45,86,200,8843
0.35,0.45,86,200,8844
0.45,0.45,86,200,8845
0.55,0.45,86,200,8846
0.65,0.45,86,200,8847
0.75,0.45,86,200,8848
0.85,0.45,86,200,8849
0.95,0.45,86,200,8850
0.05,0.55,86,200,8851
0.15,0.55,86,200,8852
0.25,0.55,86,200,8853
0.35,0.55,86,200,8854
0.45,0.55,86,200,8855
0.55,0.55,86,200,8856
0.65,0.55,86,200,8857
0.75,0.55,86,200,8858
0.85,0.55,86,200,8859
0.95,0.55,86,200,8860
0.05,0.65,86,200,8861
0.15,0.65,86,200,8862
0.25,0.65,86,200,8863
0.35,0.65,86,200,8864
0.45,0.65,86,200,8865
0.55,0.65,86,200,8866
0.65,0.65,86,200,8867
0.75,0.65,86,200,8868
0.85,0.65,86,200,8869
0.95,0.65,86,200,8870
0.05,0.75,86,200,8871
0.15,0.75,86,200,8872
0.25,0.75,86,200,8873
0.35,0.75,86,200,8874
0.45,0.75,86,200,8875
0.55,0.75,86,200,8876
0.65,0.75,86,200,8877
0.75,0.75,86,200,8878
0.85,0.75,86,200,8879
0.95,0.75,86,200,8880
0.05,0.85,86,200,8881
0.15,0.85,86,200,8882
0.25,0.85,86,200,8883
0.35,0.85,86,200,8884
0.45,0.85,86,200,8885
0.55,0.85,86,200,8886
0.65,0.85,86,200,8887
0.75,0.85,86,200,8888
0.85,0.85,86,200,8889
0.95,0.85,86,200,8890
0.05,0.95,86,200,8891
0.15,0.95,86,200,8892
0.25,0.95,86,200,8893
0.35,0.95,86,200,8894
0.45,0.95,86,200,8895
0.55,0.95,86,200,8896
0.65,0.95,86,200,8897
0.75,0.95,86,200,8898
0.85,0.95,86,200,8899
0.95,0.95,86,200,8900
0.05,0.05,87,200,8901
0.15,0.05,87,200,8902
0.25,0.05,87,200,8903
0.35,0.05,87,200,8904
0.45,0.05,87,200,8905
0.55,0.05,87,200,8906
0.65,0.05,87,200,8907
0.75,0.05,87,200,8908
0.85,0.05,87,200,8909
0.95,0.05,87,200,8910
0.05,0.15,87,200,8911
0.15,0.15,87,200,8912
0.25,0.15,87,200,8913
0.35,0.15,87,200,8914
0.45,0.15,87,200,8915
0.55,0.15,87,200,8916
0.65,0.15,87,200,8917
0.75,0.15,87,200,8918
0.85,0.15,87,200,8919
0.95,0.15,87,200,8920
0.05,0.25,87,200,8921
0.15,0.25,87,200,8922
0.25,0.25,87,200,8923
0.35,0.25,87,200,8924
0.45,0.25,87,200,8925
0.55,0.25,87,200,8926
0.65,0.25,87,200,8927
0.75,0.25,87,200,8928
0.85,0.25,87,200,8929
0.95,0.25,87,200,8930
0.05,0.35,87,200,8931
0.15,0.35,87,200,8932
0.25,0.35,87,200,8933
0.35,0.35,87,200,8934
0.45,0.35,87,200,8935
0.55,0.35,87,200,8936
0.65,0.35,87,200,8937
0.75,0.35,87,200,8938
0.85,0.35,87,200,8939
0.95,0.35,87,200,8940
0.05,0.45,87,200,8941
0.15,0.45,87,200,8942
0.25,0.45,87,200,8943
0.35,0.45,87,200,8944
0.45,0.45,87,200,8945
0.55,0.45,87,200,8946
0.65,0.45,87,200,8947
0.75,0.45,87,200,8948
0.85,0.45,87,200,8949
0.95,0.45,87,200,8950
0.05,0.55,87,200,8951
0.15,0.55,87,200,8952
0.25,0.55,87,200,8953
0.35,0.55,87,200,8954
0.45,0.55,87,200,8955
0.55,0.55,87,200,8956
0.65,0.55,87,200,8957
0.75,0.55,87,200,8958
