AlignmentType,ExpID1,ExpID2,ConsensusLength,BasePairGap,BasePairMismatch,AlignmentScore
local,JVN31,JVN35,495,1,80,653.3955078125
local,JVN31,JVN36,442,15,66,346.15576171875
local,JVN31,JVN37,495,1,79,573.18115234375
local,JVN31,JVN38,155,0,39,185.422409057617
local,JVN31,JVN39,562,0,0,1294.66516113281
local,JVN31,JVN40,504,15,74,422.618469238281
local,JVN31,JVN41,504,15,76,406.027069091797
local,JVN31,JVN42,504,15,75,414.32275390625
local,JVN31,JVN44,561,1,13,993.327209472656
local,JVN31,JVN46,495,1,79,573.18115234375
local,JVN33,JVN34,435,15,66,330.029998779297
local,JVN33,JVN35,653,7,109,765.812927246094
local,JVN33,JVN36,442,15,66,346.15576171875
local,JVN33,JVN37,653,7,108,774.693237304688
local,JVN33,JVN38,155,0,39,185.422409057617
local,JVN33,JVN39,675,0,0,1554.98449707031
local,JVN33,JVN40,642,25,96,586.390869140625
local,JVN33,JVN41,640,21,100,442.408843994141
local,JVN33,JVN42,640,21,99,581.672058105469
local,JVN33,JVN44,677,2,15,1402.54663085938
local,JVN33,JVN46,653,7,108,774.693237304688
local,JVN34,JVN35,442,1,59,692.059265136719
local,JVN34,JVN36,433,0,0,997.487182617188
local,JVN34,JVN37,442,1,59,692.059265136719
local,JVN34,JVN38,96,0,23,126.252159118652
local,JVN34,JVN39,435,15,66,330.029998779297
local,JVN34,JVN40,442,1,1,1109.29992675781
local,JVN34,JVN41,435,0,3,977.207641601563
local,JVN34,JVN42,442,1,3,1092.06555175781
local,JVN34,JVN44,334,15,40,313.046081542969
local,JVN34,JVN46,442,1,59,692.059265136719
local,JVN35,JVN36,440,0,59,703.270141601563
local,JVN35,JVN37,835,0,1,2320.0048828125
local,JVN35,JVN38,62,0,12,109.736671447754
local,JVN35,JVN39,655,7,109,771.391296386719
local,JVN35,JVN40,699,1,87,1275.33227539063
local,JVN35,JVN41,654,0,75,1158.05493164063
local,JVN35,JVN42,861,4,101,1579.98461914063
local,JVN35,JVN44,679,9,108,813.632507324219
local,JVN35,JVN46,937,0,1,2604.4892578125
local,JVN36,JVN37,440,0,59,703.270141601563
local,JVN36,JVN38,96,0,23,126.252159118652
local,JVN36,JVN39,442,15,66,346.15576171875
local,JVN36,JVN40,440,0,1,1120.73327636719
local,JVN36,JVN41,440,0,3,988.725891113281
local,JVN36,JVN42,440,0,3,1103.49890136719
local,JVN36,JVN44,334,15,40,313.046081542969
local,JVN36,JVN46,440,0,59,703.270141601563
local,JVN37,JVN38,62,0,12,109.736671447754
local,JVN37,JVN39,655,7,108,780.271606445313
local,JVN37,JVN40,699,1,86,1169.09216308594
local,JVN37,JVN41,654,0,76,1149.1748046875
local,JVN37,JVN42,792,4,96,1289.30407714844
local,JVN37,JVN44,679,9,107,701.636413574219
local,JVN37,JVN46,835,0,0,2143.17749023438
local,JVN38,JVN39,155,0,39,185.422409057617
local,JVN38,JVN40,96,0,23,126.252159118652
local,JVN38,JVN41,96,0,23,126.252159118652
local,JVN38,JVN42,96,0,23,126.252159118652
local,JVN38,JVN44,132,0,34,150.1318359375
local,JVN38,JVN46,62,0,12,109.736671447754
local,JVN39,JVN40,642,25,96,586.390869140625
local,JVN39,JVN41,640,21,100,442.408843994141
local,JVN39,JVN42,640,21,99,581.672058105469
local,JVN39,JVN44,680,2,15,1409.45776367188
local,JVN39,JVN46,655,7,108,780.271606445313
local,JVN40,JVN41,659,0,4,1656.97814941406
local,JVN40,JVN42,656,0,4,1649.27819824219
local,JVN40,JVN44,643,25,97,438.992462158203
local,JVN40,JVN46,703,1,86,1180.24841308594
local,JVN41,JVN42,656,0,2,1666.51232910156
local,JVN41,JVN44,642,23,99,422.704681396484
local,JVN41,JVN46,654,0,76,1149.1748046875
local,JVN42,JVN44,642,23,98,431.000366210938
local,JVN42,JVN46,861,4,100,1446.22839355469
local,JVN44,JVN46,744,9,111,834.003479003906
overlap,JVN1,JVN2,533,0,5,1324.96252441406
overlap,JVN1,JVN3,525,0,0,1209.42785644531
overlap,JVN1,JVN4,522,0,1,1331.19860839844
overlap,JVN1,JVN5,746,15,142,376.002014160156
overlap,JVN1,JVN6,523,0,0,1204.82043457031
overlap,JVN1,JVN7,529,0,10,1135.68420410156
overlap,JVN1,JVN8,525,0,4,1176.24462890625
overlap,JVN1,JVN9,524,0,0,1207.12414550781
overlap,JVN1,JVN10,527,0,6,1416.57263183594
overlap,JVN1,JVN11,533,0,4,1333.57983398438
overlap,JVN1,JVN12,529,0,12,1368.86987304688
overlap,JVN1,JVN13,525,0,2,1192.83618164063
overlap,JVN1,JVN14,767,4,90,1126.83288574219
overlap,JVN1,JVN15,533,0,4,1194.67431640625
overlap,JVN1,JVN16,526,0,4,1315.61352539063
overlap,JVN1,JVN17,733,0,11,1946.71813964844
overlap,JVN1,JVN18,543,0,11,1298.92590332031
overlap,JVN1,JVN19,719,0,7,1598.27722167969
overlap,JVN1,JVN20,541,2,68,871.470581054687
overlap,JVN1,JVN21,526,0,12,1360.50280761719
overlap,JVN1,JVN22,531,0,4,1328.44653320313
overlap,JVN1,JVN23,543,2,67,783.225708007813
overlap,JVN1,JVN24,531,0,4,1190.06689453125
overlap,JVN1,JVN25,709,0,14,1853.14038085938
overlap,JVN1,JVN26,723,0,21,1491.35046386719
overlap,JVN1,JVN27,529,0,8,1152.27600097656
overlap,JVN1,JVN28,533,0,4,1194.67431640625
overlap,JVN1,JVN30,773,4,91,1133.615234375
overlap,JVN1,JVN31,537,17,87,358.188446044922
overlap,JVN1,JVN33,537,17,87,466.976593017578
overlap,JVN1,JVN34,440,1,2,1095.54943847656
overlap,JVN1,JVN35,767,4,93,1246.22058105469
overlap,JVN1,JVN36,440,0,2,1112.11608886719
overlap,JVN1,JVN37,665,4,84,916.735656738281
overlap,JVN1,JVN38,241,0,82,77.2552795410156
overlap,JVN1,JVN39,538,17,88,460.925903320313
overlap,JVN1,JVN40,531,0,4,1328.44653320313
overlap,JVN1,JVN41,533,0,7,1307.72814941406
overlap,JVN1,JVN42,733,0,5,1838.29284667969
overlap,JVN1,JVN44,538,17,91,327.309204101563
overlap,JVN1,JVN46,769,4,93,1106.11437988281
overlap,JVN2,JVN3,734,0,8,1624.537109375
overlap,JVN2,JVN4,522,0,4,1305.34680175781
overlap,JVN2,JVN5,667,11,117,436.618469238281
overlap,JVN2,JVN6,523,0,3,1179.93298339844
overlap,JVN2,JVN7,655,0,16,1376.17749023438
overlap,JVN2,JVN8,527,0,3,1189.14782714844
overlap,JVN2,JVN9,524,0,3,1182.23669433594
overlap,JVN2,JVN10,527,0,6,1300.94543457031
overlap,JVN2,JVN11,782,0,5,1964.05895996094
overlap,JVN2,JVN12,655,0,16,1543.30419921875
overlap,JVN2,JVN13,527,0,1,1205.73950195313
overlap,JVN2,JVN14,781,2,95,1152.81274414063
overlap,JVN2,JVN15,533,0,1,1219.56176757813
overlap,JVN2,JVN16,735,0,8,1626.84069824219
overlap,JVN2,JVN17,660,0,1,1685.39624023438
overlap,JVN2,JVN18,534,0,10,1147.20300292969
overlap,JVN2,JVN19,534,0,1,1221.86547851563
overlap,JVN2,JVN20,770,2,87,1193.51696777344
overlap,JVN2,JVN21,697,0,21,1608.01782226563
overlap,JVN2,JVN22,702,0,5,1758.72680664063
overlap,JVN2,JVN23,775,3,89,1172.54943847656
overlap,JVN2,JVN24,783,0,2,1787.19372558594
overlap,JVN2,JVN25,533,0,11,1273.25915527344
overlap,JVN2,JVN26,704,2,19,1441.56457519531
overlap,JVN2,JVN27,657,0,14,1397.37646484375
overlap,JVN2,JVN28,545,0,1,1247.20629882813
overlap,JVN2,JVN30,789,2,97,1156.11145019531
overlap,JVN2,JVN31,573,23,95,316.933135986328
overlap,JVN2,JVN33,687,24,114,405.631103515625
overlap,JVN2,JVN34,442,1,1,993.620727539063
overlap,JVN2,JVN35,705,2,85,1177.91723632813
overlap,JVN2,JVN36,440,0,1,1005.31707763672
overlap,JVN2,JVN37,705,2,86,1169.037109375
overlap,JVN2,JVN38,241,0,82,77.2552795410156
overlap,JVN2,JVN39,690,24,115,404.246459960938
overlap,JVN2,JVN40,706,0,5,1768.99340820313
overlap,JVN2,JVN41,661,0,6,1472.95751953125
overlap,JVN2,JVN42,661,0,10,1610.40783691406
overlap,JVN2,JVN44,779,26,124,502.005187988281
overlap,JVN2,JVN46,775,3,91,1303.0810546875
overlap,JVN3,JVN4,522,0,1,1194.22094726563
overlap,JVN3,JVN5,659,9,116,267.938568115234
overlap,JVN3,JVN6,522,0,0,1034.47448730469
overlap,JVN3,JVN7,651,0,10,1211.31530761719
overlap,JVN3,JVN8,527,0,4,1012.85876464844
overlap,JVN3,JVN9,524,0,0,1038.43811035156
overlap,JVN3,JVN10,519,0,5,1289.02966308594
overlap,JVN3,JVN11,734,0,4,1657.72033691406
overlap,JVN3,JVN12,651,0,12,1567.50646972656
overlap,JVN3,JVN13,527,0,2,1028.62097167969
overlap,JVN3,JVN14,735,1,85,971.757690429687
overlap,JVN3,JVN15,525,0,2,1024.65734863281
overlap,JVN3,JVN16,734,0,4,1657.72021484375
overlap,JVN3,JVN17,652,0,8,1604.54235839844
overlap,JVN3,JVN18,526,0,8,1145.36486816406
overlap,JVN3,JVN19,526,0,2,1026.63916015625
overlap,JVN3,JVN20,735,1,84,1146.10266113281
overlap,JVN3,JVN21,696,0,17,1639.91967773438
overlap,JVN3,JVN22,696,0,4,1570.17932128906
overlap,JVN3,JVN23,735,1,83,988.348999023438
overlap,JVN3,JVN24,734,0,7,1399.44995117188
overlap,JVN3,JVN25,525,0,8,1278.57800292969
overlap,JVN3,JVN26,696,0,14,1268.97229003906
overlap,JVN3,JVN27,653,0,8,1231.04150390625
overlap,JVN3,JVN28,537,0,4,1032.67663574219
overlap,JVN3,JVN30,735,1,84,980.053649902344
overlap,JVN3,JVN31,570,23,94,161.202346801758
overlap,JVN3,JVN33,684,24,112,395.311462402344
overlap,JVN3,JVN34,442,1,2,985.325073242188
overlap,JVN3,JVN35,697,1,86,1163.51391601563
overlap,JVN3,JVN36,440,0,2,997.021423339844
overlap,JVN3,JVN37,697,1,85,1039.95288085938
overlap,JVN3,JVN38,241,0,82,77.2552795410156
overlap,JVN3,JVN39,686,24,112,399.918823242188
overlap,JVN3,JVN40,700,0,4,1579.39416503906
overlap,JVN3,JVN41,653,0,5,1462.82385253906
overlap,JVN3,JVN42,653,0,3,1479.41540527344
overlap,JVN3,JVN44,749,28,119,268.999755859375
overlap,JVN3,JVN46,735,1,85,1137.48547363281
overlap,JVN4,JVN5,524,3,97,353.535217285156
overlap,JVN4,JVN6,522,0,1,1194.22094726563
overlap,JVN4,JVN7,522,0,11,1111.26245117188
overlap,JVN4,JVN8,522,0,5,1161.03771972656
overlap,JVN4,JVN9,522,0,1,1194.22094726563
overlap,JVN4,JVN10,519,0,6,1394.26025390625
overlap,JVN4,JVN11,522,0,3,1177.62927246094
overlap,JVN4,JVN12,522,0,13,1340.46618652344
overlap,JVN4,JVN13,522,0,3,1177.62927246094
overlap,JVN4,JVN14,522,0,65,779.692932128906
overlap,JVN4,JVN15,522,0,3,1177.62927246094
overlap,JVN4,JVN16,522,0,5,1296.72973632813
overlap,JVN4,JVN17,522,0,5,1411.50744628906
overlap,JVN4,JVN18,522,0,9,1262.26098632813
overlap,JVN4,JVN19,522,0,3,1177.62927246094
overlap,JVN4,JVN20,522,0,64,887.576721191406
overlap,JVN4,JVN21,522,0,13,1227.79248046875
overlap,JVN4,JVN22,522,0,3,1177.62927246094
overlap,JVN4,JVN23,522,0,63,796.927673339844
overlap,JVN4,JVN24,522,0,3,1177.62927246094
overlap,JVN4,JVN25,522,0,9,1375.98693847656
overlap,JVN4,JVN26,522,0,13,1094.67077636719
overlap,JVN4,JVN27,522,0,9,1127.85424804688
overlap,JVN4,JVN28,522,0,3,1177.62927246094
overlap,JVN4,JVN30,522,0,63,796.927673339844
overlap,JVN4,JVN31,531,17,86,352.661987304688
overlap,JVN4,JVN33,531,17,86,460.193756103516
overlap,JVN4,JVN34,437,1,3,1079.232421875
overlap,JVN4,JVN35,522,0,66,955.704833984375
overlap,JVN4,JVN36,437,0,3,1095.79907226563
overlap,JVN4,JVN37,522,0,65,878.696411132813
overlap,JVN4,JVN38,241,0,82,77.2552795410156
overlap,JVN4,JVN39,531,17,86,460.193756103516
overlap,JVN4,JVN40,522,0,3,1177.62927246094
overlap,JVN4,JVN41,522,0,6,1288.11242675781
overlap,JVN4,JVN42,522,0,4,1305.34704589844
overlap,JVN4,JVN44,531,17,89,327.774780273438
overlap,JVN4,JVN46,522,0,65,878.696411132813
overlap,JVN5,JVN6,525,3,96,235.895111083984
overlap,JVN5,JVN7,668,25,99,294.044006347656
overlap,JVN5,JVN8,538,19,85,232.641632080078
overlap,JVN5,JVN9,526,3,96,237.876739501953
overlap,JVN5,JVN10,537,21,83,455.179138183594
overlap,JVN5,JVN11,667,11,118,428.322601318359
overlap,JVN5,JVN12,668,25,101,580.038879394531
overlap,JVN5,JVN13,530,3,98,240.042022705078
overlap,JVN5,JVN14,873,11,157,569.348022460938
overlap,JVN5,JVN15,534,3,100,232.206726074219
overlap,JVN5,JVN16,668,25,103,426.810272216797
overlap,JVN5,JVN17,867,13,164,646.719360351563
overlap,JVN5,JVN18,549,8,98,351.313262939453
overlap,JVN5,JVN19,725,7,143,217.909240722656
overlap,JVN5,JVN20,674,10,116,604.679504394531
overlap,JVN5,JVN21,670,28,101,575.471923828125
overlap,JVN5,JVN22,666,10,118,432.322601318359
overlap,JVN5,JVN23,676,10,115,480.246429443359
overlap,JVN5,JVN24,664,6,121,286.387268066406
overlap,JVN5,JVN25,725,31,122,485.975372314453
overlap,JVN5,JVN26,858,11,164,272.053314208984
overlap,JVN5,JVN27,670,25,102,274.364379882813
overlap,JVN5,JVN28,546,3,105,216.583068847656
overlap,JVN5,JVN30,873,11,155,585.938598632813
overlap,JVN5,JVN31,562,0,9,1042.8154296875
overlap,JVN5,JVN33,658,0,10,1432.86315917969
overlap,JVN5,JVN34,445,4,80,306.267425537109
overlap,JVN5,JVN35,873,11,158,887.128845214844
overlap,JVN5,JVN36,441,1,81,327.668151855469
overlap,JVN5,JVN37,798,11,147,639.246337890625
overlap,JVN5,JVN38,246,10,68,127.162483215332
overlap,JVN5,JVN39,659,0,10,1435.16687011719
overlap,JVN5,JVN40,666,10,118,432.322601318359
overlap,JVN5,JVN41,675,29,101,424.312683105469
overlap,JVN5,JVN42,880,37,147,434.536224365234
overlap,JVN5,JVN44,661,2,19,1128.23742675781
overlap,JVN5,JVN46,873,11,157,745.575988769531
overlap,JVN6,JVN7,523,0,10,957.6455078125
overlap,JVN6,JVN8,522,0,4,1002.95001220703
overlap,JVN6,JVN9,522,0,0,1034.47448730469
overlap,JVN6,JVN10,520,0,5,1291.59631347656
overlap,JVN6,JVN11,523,0,2,1188.22875976563
overlap,JVN6,JVN12,523,0,12,1238.97607421875
overlap,JVN6,JVN13,522,0,2,1018.71209716797
overlap,JVN6,JVN14,523,0,64,673.898010253906
overlap,JVN6,JVN15,523,0,2,1020.69384765625
overlap,JVN6,JVN16,523,0,4,1171.63708496094
overlap,JVN6,JVN17,523,0,4,1307.91333007813
overlap,JVN6,JVN18,523,0,8,1138.45373535156
overlap,JVN6,JVN19,523,0,2,1020.69384765625
overlap,JVN6,JVN20,523,0,63,799.494384765625
overlap,JVN6,JVN21,523,0,12,1238.97619628906
overlap,JVN6,JVN22,523,0,2,1188.22875976563
overlap,JVN6,JVN23,523,0,62,690.48876953125
overlap,JVN6,JVN24,523,0,2,1020.69384765625
overlap,JVN6,JVN25,523,0,8,1273.44470214844
overlap,JVN6,JVN26,523,0,12,941.883483886719
overlap,JVN6,JVN27,523,0,8,973.407592773438
overlap,JVN6,JVN28,523,0,2,1020.69384765625
overlap,JVN6,JVN30,523,0,62,690.48876953125
overlap,JVN6,JVN31,532,17,85,232.71435546875
overlap,JVN6,JVN33,532,17,85,363.261474609375
overlap,JVN6,JVN34,437,1,2,973.806823730469
overlap,JVN6,JVN35,523,0,65,881.485534667969
overlap,JVN6,JVN36,437,0,2,990.110473632813
overlap,JVN6,JVN37,523,0,64,790.876953125
overlap,JVN6,JVN38,241,0,82,77.2552795410156
overlap,JVN6,JVN39,532,17,85,363.261474609375
overlap,JVN6,JVN40,523,0,2,1188.22875976563
overlap,JVN6,JVN41,523,0,5,1163.34130859375
overlap,JVN6,JVN42,523,0,3,1179.93298339844
overlap,JVN6,JVN44,532,17,88,209.071060180664
overlap,JVN6,JVN46,523,0,64,790.876953125
overlap,JVN7,JVN8,527,0,8,981.334594726563
overlap,JVN7,JVN9,524,0,10,959.627258300781
overlap,JVN7,JVN10,523,0,9,1264.82763671875
overlap,JVN7,JVN11,655,0,12,1409.36071777344
overlap,JVN7,JVN12,655,0,2,1663.94567871094
overlap,JVN7,JVN13,527,0,10,965.572509765625
overlap,JVN7,JVN14,655,0,79,853.543579101563
overlap,JVN7,JVN15,529,0,11,961.654968261719
overlap,JVN7,JVN16,652,0,8,1435.6328125
overlap,JVN7,JVN17,655,0,17,1534.68688964844
overlap,JVN7,JVN18,530,0,16,1088.21301269531
overlap,JVN7,JVN19,530,0,11,963.63671875
overlap,JVN7,JVN20,655,0,78,1009.04016113281
overlap,JVN7,JVN21,652,0,9,1595.92517089844
overlap,JVN7,JVN22,655,0,12,1409.36071777344
overlap,JVN7,JVN23,655,0,77,870.134887695313
overlap,JVN7,JVN24,655,0,15,1179.83654785156
overlap,JVN7,JVN25,529,0,12,1254.3759765625
overlap,JVN7,JVN26,655,0,12,1203.48022460938
overlap,JVN7,JVN27,655,0,2,1282.29309082031
overlap,JVN7,JVN28,541,0,13,969.673950195313
overlap,JVN7,JVN30,655,0,77,870.134887695313
overlap,JVN7,JVN31,573,23,92,182.909515380859
overlap,JVN7,JVN33,666,23,104,436.514434814453
overlap,JVN7,JVN34,442,1,10,918.960083007813
overlap,JVN7,JVN35,655,0,80,1116.44311523438
overlap,JVN7,JVN36,440,0,10,930.656433105469
overlap,JVN7,JVN37,655,0,79,1000.42279052734
overlap,JVN7,JVN38,241,0,83,67.3753814697266
overlap,JVN7,JVN39,667,23,105,430.522430419922
overlap,JVN7,JVN40,655,0,12,1409.36071777344
overlap,JVN7,JVN41,655,0,10,1425.95239257813
overlap,JVN7,JVN42,655,0,7,1450.83972167969
overlap,JVN7,JVN44,670,27,104,246.638916015625
overlap,JVN7,JVN46,655,0,79,1000.42279052734
overlap,JVN8,JVN9,524,0,4,1006.91351318359
overlap,JVN8,JVN10,519,0,3,1306.26391601563
overlap,JVN8,JVN11,527,0,2,1197.44372558594
overlap,JVN8,JVN12,527,0,10,1266.47692871094
overlap,JVN8,JVN13,527,0,2,1028.62097167969
overlap,JVN8,JVN14,527,0,64,683.112731933594
overlap,JVN8,JVN15,525,0,2,1024.65734863281
overlap,JVN8,JVN16,527,0,2,1197.44372558594
overlap,JVN8,JVN17,527,0,4,1318.18005371094
overlap,JVN8,JVN18,526,0,10,1128.77319335938
overlap,JVN8,JVN19,526,0,2,1026.63916015625
overlap,JVN8,JVN20,527,0,63,809.761108398438
overlap,JVN8,JVN21,527,0,8,1283.71166992188
overlap,JVN8,JVN22,527,0,2,1197.44372558594
overlap,JVN8,JVN23,527,0,62,699.703430175781
overlap,JVN8,JVN24,527,0,2,1028.62097167969
overlap,JVN8,JVN25,525,0,6,1295.81225585938
overlap,JVN8,JVN26,527,0,12,949.810485839844
overlap,JVN8,JVN27,527,0,6,997.0966796875
overlap,JVN8,JVN28,527,0,2,1028.62097167969
overlap,JVN8,JVN30,527,0,62,699.703430175781
overlap,JVN8,JVN31,537,17,88,228.980346679688
overlap,JVN8,JVN33,539,21,83,360.763671875
overlap,JVN8,JVN34,442,1,3,977.029541015625
overlap,JVN8,JVN35,527,0,65,892.642028808594
overlap,JVN8,JVN36,440,0,3,988.725891113281
overlap,JVN8,JVN37,527,0,64,801.143737792969
overlap,JVN8,JVN38,241,0,82,77.2552795410156
overlap,JVN8,JVN39,539,21,83,360.763671875
overlap,JVN8,JVN40,527,0,2,1197.44372558594
overlap,JVN8,JVN41,527,0,1,1205.73950195313
overlap,JVN8,JVN42,527,0,1,1205.73950195313
overlap,JVN8,JVN44,537,17,90,213.217849731445
overlap,JVN8,JVN46,527,0,64,801.143737792969
overlap,JVN9,JVN10,519,0,5,1289.02966308594
overlap,JVN9,JVN11,524,0,2,1190.53247070313
overlap,JVN9,JVN12,524,0,12,1241.54272460938
overlap,JVN9,JVN13,524,0,2,1022.67559814453
overlap,JVN9,JVN14,524,0,64,676.20166015625
overlap,JVN9,JVN15,524,0,2,1022.67559814453
overlap,JVN9,JVN16,524,0,4,1173.94079589844
overlap,JVN9,JVN17,524,0,4,1310.47998046875
overlap,JVN9,JVN18,524,0,8,1140.75744628906
overlap,JVN9,JVN19,524,0,2,1022.67559814453
overlap,JVN9,JVN20,524,0,63,802.061096191406
overlap,JVN9,JVN21,524,0,12,1241.54284667969
overlap,JVN9,JVN22,524,0,2,1190.53247070313
overlap,JVN9,JVN23,524,0,62,692.792358398438
overlap,JVN9,JVN24,524,0,2,1022.67559814453
overlap,JVN9,JVN25,524,0,8,1276.01135253906
overlap,JVN9,JVN26,524,0,12,943.865234375
overlap,JVN9,JVN27,524,0,8,975.389343261719
overlap,JVN9,JVN28,524,0,2,1022.67559814453
overlap,JVN9,JVN30,524,0,62,692.792358398438
overlap,JVN9,JVN31,533,17,85,234.696014404297
overlap,JVN9,JVN33,533,17,85,365.565155029297
overlap,JVN9,JVN34,439,1,2,978.414123535156
overlap,JVN9,JVN35,524,0,65,884.274658203125
overlap,JVN9,JVN36,439,0,2,994.7177734375
overlap,JVN9,JVN37,524,0,64,793.443603515625
overlap,JVN9,JVN38,241,0,82,77.2552795410156
overlap,JVN9,JVN39,533,17,85,365.565155029297
overlap,JVN9,JVN40,524,0,2,1190.53247070313
overlap,JVN9,JVN41,524,0,5,1165.64501953125
overlap,JVN9,JVN42,524,0,3,1182.23669433594
overlap,JVN9,JVN44,533,17,88,211.052749633789
overlap,JVN9,JVN46,524,0,64,793.443603515625
overlap,JVN10,JVN11,527,0,7,1407.69226074219
overlap,JVN10,JVN12,523,0,7,1282.06225585938
overlap,JVN10,JVN13,519,0,5,1289.02954101563
overlap,JVN10,JVN14,527,1,69,840.331665039063
overlap,JVN10,JVN15,527,0,7,1292.328125
overlap,JVN10,JVN16,520,0,1,1326.06518554688
overlap,JVN10,JVN17,527,0,5,1309.56274414063
overlap,JVN10,JVN18,527,0,13,1240.62512207031
overlap,JVN10,JVN19,527,0,7,1292.328125
overlap,JVN10,JVN20,527,1,66,866.972595214844
overlap,JVN10,JVN21,520,0,10,1361.52856445313
overlap,JVN10,JVN22,525,0,7,1402.11413574219
overlap,JVN10,JVN23,527,1,67,858.09228515625
overlap,JVN10,JVN24,525,0,7,1287.19482421875
overlap,JVN10,JVN25,527,0,5,1309.56286621094
overlap,JVN10,JVN26,527,3,15,1193.69128417969
overlap,JVN10,JVN27,523,0,7,1282.06201171875
overlap,JVN10,JVN28,527,0,7,1292.328125
overlap,JVN10,JVN30,527,1,67,858.09228515625
overlap,JVN10,JVN31,531,17,85,468.811004638672
overlap,JVN10,JVN33,531,17,85,468.811004638672
overlap,JVN10,JVN34,434,1,3,1071.53234863281
overlap,JVN10,JVN35,527,1,68,935.426818847656
overlap,JVN10,JVN36,434,0,3,1088.09899902344
overlap,JVN10,JVN37,527,1,69,926.324279785156
overlap,JVN10,JVN38,241,0,82,77.2552795410156
overlap,JVN10,JVN39,532,17,86,462.760314941406
overlap,JVN10,JVN40,525,0,7,1402.11413574219
overlap,JVN10,JVN41,527,0,4,1318.17980957031
overlap,JVN10,JVN42,527,0,2,1452.09338378906
overlap,JVN10,JVN44,532,17,89,436.908050537109
overlap,JVN10,JVN46,527,1,69,926.324279785156
overlap,JVN11,JVN12,655,0,14,1702.53076171875
overlap,JVN11,JVN13,527,0,0,1214.03527832031
overlap,JVN11,JVN14,781,2,98,1126.96105957031
overlap,JVN11,JVN15,533,0,0,1227.85754394531
overlap,JVN11,JVN16,735,0,6,1834.80895996094
overlap,JVN11,JVN17,660,0,6,1787.51794433594
overlap,JVN11,JVN18,534,0,11,1275.826171875
overlap,JVN11,JVN19,534,0,0,1230.16125488281
overlap,JVN11,JVN20,770,2,92,1297.04443359375
overlap,JVN11,JVN21,697,0,17,1642.48669433594
overlap,JVN11,JVN22,702,0,0,1617.18469238281
overlap,JVN11,JVN23,775,3,92,1146.69799804688
overlap,JVN11,JVN24,780,0,5,1755.39489746094
overlap,JVN11,JVN25,533,0,12,1380.02575683594
overlap,JVN11,JVN26,704,2,15,1474.74780273438
overlap,JVN11,JVN27,657,0,10,1430.55969238281
overlap,JVN11,JVN28,545,0,2,1238.91052246094
overlap,JVN11,JVN30,783,2,97,1140.71154785156
overlap,JVN11,JVN31,573,23,96,308.637512207031
overlap,JVN11,JVN33,690,30,109,534.733581542969
overlap,JVN11,JVN34,442,1,1,1109.29992675781
overlap,JVN11,JVN35,705,2,90,1248.93310546875
overlap,JVN11,JVN36,440,0,1,1120.73327636719
overlap,JVN11,JVN37,705,2,89,1142.39672851563
overlap,JVN11,JVN38,241,0,82,77.2552795410156
overlap,JVN11,JVN39,693,30,110,533.816284179688
overlap,JVN11,JVN40,706,0,0,1626.39953613281
overlap,JVN11,JVN41,661,0,4,1662.11145019531
overlap,JVN11,JVN42,661,0,6,1644.87683105469
overlap,JVN11,JVN44,781,30,122,487.989624023438
overlap,JVN11,JVN46,775,3,94,1276.44067382813
overlap,JVN12,JVN13,527,0,12,1249.24255371094
overlap,JVN12,JVN14,655,0,81,1107.56298828125
overlap,JVN12,JVN15,529,0,13,1245.75854492188
overlap,JVN12,JVN16,652,0,8,1604.5419921875
overlap,JVN12,JVN17,655,0,15,1551.92150878906
overlap,JVN12,JVN18,530,0,16,1222.47412109375
overlap,JVN12,JVN19,530,0,13,1248.3251953125
