Community,Transfer,Isolate1,Isolate2,Isolate1Freq,Isolate2Freq,MixIsolate,MixPlate,Wavelength,Abs,Experiment
C1R2,1,1,1,single,single,FALSE,3,620,0.118,transitivity_D
C1R2,1,2,2,single,single,FALSE,3,620,0.129,transitivity_D
C1R2,1,3,3,single,single,FALSE,3,620,0.132,transitivity_D
C1R2,1,4,4,single,single,FALSE,3,620,0.114,transitivity_D
C1R2,1,1,1,95,5,TRUE,3,690,0.106,transitivity_D
C1R2,1,1,2,95,5,TRUE,3,690,0.104,transitivity_D
C1R2,1,1,3,95,5,TRUE,3,690,0.118,transitivity_D
C1R2,1,1,4,95,5,TRUE,3,690,0.105,transitivity_D
C1R2,1,3,1,95,5,TRUE,3,690,0.115,transitivity_D
C1R2,1,3,2,95,5,TRUE,3,690,0.12,transitivity_D
C1R2,1,3,3,95,5,TRUE,3,690,0.12,transitivity_D
C1R2,1,3,4,95,5,TRUE,3,690,0.114,transitivity_D
C1R2,1,2,1,95,5,TRUE,3,690,0.137,transitivity_D
C1R2,1,2,2,95,5,TRUE,3,690,0.112,transitivity_D
C1R2,1,2,3,95,5,TRUE,3,690,0.136,transitivity_D
C1R2,1,2,4,95,5,TRUE,3,690,0.106,transitivity_D
C1R2,1,4,1,95,5,TRUE,3,690,0.163,transitivity_D
C1R2,1,4,2,95,5,TRUE,3,690,0.114,transitivity_D
C1R2,1,4,3,95,5,TRUE,3,690,0.146,transitivity_D
C1R2,1,4,4,95,5,TRUE,3,690,0.113,transitivity_D
C1R2,1,1,1,single,single,FALSE,3,690,0.098,transitivity_D
C1R2,1,2,2,single,single,FALSE,3,690,0.106,transitivity_D
C1R2,1,3,3,single,single,FALSE,3,690,0.111,transitivity_D
C1R2,1,4,4,single,single,FALSE,3,690,0.099,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,340,0.356,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,340,0.386,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,340,0.424,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,340,0.484,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,340,0.425,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,340,0.412,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,340,0.414,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,340,0.402,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,340,0.395,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,340,0.564,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,340,0.433,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,340,0.519,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,340,0.429,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,340,0.571,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,340,0.426,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,340,0.484,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,340,0.359,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,340,0.565,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,340,0.437,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,340,0.588,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,405,0.25,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,405,0.293,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,405,0.294,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,405,0.38,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,405,0.295,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,405,0.292,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,405,0.286,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,405,0.283,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,405,0.3,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,405,0.569,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,405,0.305,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,405,0.473,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,405,0.329,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,405,0.556,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,405,0.299,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,405,0.5,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,405,0.253,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,405,0.572,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,405,0.304,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,405,0.582,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,450,0.21,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,450,0.226,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,450,0.248,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,450,0.285,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,450,0.249,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,450,0.238,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,450,0.241,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,450,0.233,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,450,0.231,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,450,0.284,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,450,0.25,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,450,0.277,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,450,0.251,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,450,0.306,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,450,0.248,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,450,0.263,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,450,0.214,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,450,0.295,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,450,0.256,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,450,0.336,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,541,0.153,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,541,0.163,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,541,0.18,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,541,0.207,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,541,0.182,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,541,0.175,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,541,0.175,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,541,0.17,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,541,0.166,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,541,0.209,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,541,0.181,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,541,0.201,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,541,0.183,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,541,0.224,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,541,0.18,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,541,0.196,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,541,0.155,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,541,0.214,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,541,0.186,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,541,0.252,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,551,0.149,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,551,0.158,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,551,0.175,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,551,0.201,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,551,0.177,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,551,0.17,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,551,0.17,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,551,0.165,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,551,0.162,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,551,0.208,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,551,0.175,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,551,0.196,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,551,0.177,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,551,0.22,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,551,0.175,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,551,0.191,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,551,0.151,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,551,0.212,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,551,0.181,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,551,0.25,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,620,0.122,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,620,0.13,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,620,0.144,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,620,0.166,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,620,0.145,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,620,0.14,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,620,0.14,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,620,0.135,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,620,0.133,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,620,0.172,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,620,0.144,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,620,0.16,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,620,0.147,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,620,0.18,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,620,0.144,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,620,0.164,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,620,0.125,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,620,0.176,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,620,0.149,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,620,0.215,transitivity_D
C1R2,2,1,1,50,50,TRUE,1,690,0.102,transitivity_D
C1R2,2,1,2,50,50,TRUE,1,690,0.108,transitivity_D
C1R2,2,1,3,50,50,TRUE,1,690,0.119,transitivity_D
C1R2,2,1,4,50,50,TRUE,1,690,0.138,transitivity_D
C1R2,2,3,1,50,50,TRUE,1,690,0.122,transitivity_D
C1R2,2,3,2,50,50,TRUE,1,690,0.116,transitivity_D
C1R2,2,3,3,50,50,TRUE,1,690,0.116,transitivity_D
C1R2,2,3,4,50,50,TRUE,1,690,0.113,transitivity_D
C1R2,2,2,1,50,50,TRUE,1,690,0.111,transitivity_D
C1R2,2,2,2,50,50,TRUE,1,690,0.138,transitivity_D
C1R2,2,2,3,50,50,TRUE,1,690,0.119,transitivity_D
C1R2,2,2,4,50,50,TRUE,1,690,0.134,transitivity_D
C1R2,2,4,1,50,50,TRUE,1,690,0.122,transitivity_D
C1R2,2,4,2,50,50,TRUE,1,690,0.151,transitivity_D
C1R2,2,4,3,50,50,TRUE,1,690,0.119,transitivity_D
C1R2,2,4,4,50,50,TRUE,1,690,0.142,transitivity_D
C1R2,2,1,1,single,single,FALSE,1,690,0.103,transitivity_D
C1R2,2,2,2,single,single,FALSE,1,690,0.142,transitivity_D
C1R2,2,3,3,single,single,FALSE,1,690,0.124,transitivity_D
C1R2,2,4,4,single,single,FALSE,1,690,0.186,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,340,0.376,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,340,0.373,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,340,0.378,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,340,0.369,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,340,0.423,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,340,0.432,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,340,0.431,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,340,0.416,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,340,0.408,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,340,0.521,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,340,0.454,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,340,0.529,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,340,0.466,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,340,0.522,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,340,0.518,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,340,0.529,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,340,0.343,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,340,0.533,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,340,0.451,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,340,0.459,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,405,0.263,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,405,0.269,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,405,0.266,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,405,0.256,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,405,0.294,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,405,0.298,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,405,0.3,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,405,0.289,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,405,0.331,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,405,0.537,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,405,0.366,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,405,0.551,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,405,0.381,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,405,0.499,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,405,0.406,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,405,0.523,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,405,0.239,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,405,0.547,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,405,0.309,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,405,0.453,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,450,0.223,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,450,0.223,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,450,0.225,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,450,0.216,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,450,0.25,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,450,0.251,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,450,0.254,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,450,0.245,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,450,0.232,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,450,0.275,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,450,0.255,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,450,0.277,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,450,0.271,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,450,0.276,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,450,0.289,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,450,0.274,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,450,0.201,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,450,0.291,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,450,0.262,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,450,0.233,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,541,0.163,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,541,0.162,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,541,0.164,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,541,0.158,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,541,0.183,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,541,0.185,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,541,0.186,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,541,0.18,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,541,0.168,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,541,0.2,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,541,0.183,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,541,0.196,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,541,0.196,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,541,0.203,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,541,0.208,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,541,0.201,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,541,0.146,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,541,0.207,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,541,0.191,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,541,0.175,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,551,0.159,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,551,0.158,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,551,0.16,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,551,0.153,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,551,0.178,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,551,0.18,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,551,0.181,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,551,0.176,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,551,0.164,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,551,0.19,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,551,0.178,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,551,0.2,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,551,0.19,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,551,0.2,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,551,0.201,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,551,0.196,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,551,0.142,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,551,0.195,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,551,0.186,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,551,0.166,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,620,0.131,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,620,0.131,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,620,0.132,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,620,0.127,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,620,0.147,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,620,0.149,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,620,0.15,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,620,0.145,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,620,0.135,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,620,0.155,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,620,0.146,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,620,0.16,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,620,0.157,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,620,0.17,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,620,0.165,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,620,0.167,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,620,0.118,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,620,0.164,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,620,0.154,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,620,0.141,transitivity_D
C1R2,2,1,1,95,5,TRUE,2,690,0.109,transitivity_D
C1R2,2,1,2,95,5,TRUE,2,690,0.109,transitivity_D
C1R2,2,1,3,95,5,TRUE,2,690,0.11,transitivity_D
C1R2,2,1,4,95,5,TRUE,2,690,0.106,transitivity_D
C1R2,2,3,1,95,5,TRUE,2,690,0.124,transitivity_D
C1R2,2,3,2,95,5,TRUE,2,690,0.125,transitivity_D
C1R2,2,3,3,95,5,TRUE,2,690,0.125,transitivity_D
C1R2,2,3,4,95,5,TRUE,2,690,0.122,transitivity_D
C1R2,2,2,1,95,5,TRUE,2,690,0.112,transitivity_D
C1R2,2,2,2,95,5,TRUE,2,690,0.133,transitivity_D
C1R2,2,2,3,95,5,TRUE,2,690,0.121,transitivity_D
C1R2,2,2,4,95,5,TRUE,2,690,0.132,transitivity_D
C1R2,2,4,1,95,5,TRUE,2,690,0.131,transitivity_D
C1R2,2,4,2,95,5,TRUE,2,690,0.148,transitivity_D
C1R2,2,4,3,95,5,TRUE,2,690,0.136,transitivity_D
C1R2,2,4,4,95,5,TRUE,2,690,0.151,transitivity_D
C1R2,2,1,1,single,single,FALSE,2,690,0.098,transitivity_D
C1R2,2,2,2,single,single,FALSE,2,690,0.138,transitivity_D
C1R2,2,3,3,single,single,FALSE,2,690,0.129,transitivity_D
C1R2,2,4,4,single,single,FALSE,2,690,0.122,transitivity_D
C1R2,2,1,1,95,5,TRUE,3,340,0.357,transitivity_D
C1R2,2,1,2,95,5,TRUE,3,340,0.365,transitivity_D
C1R2,2,1,3,95,5,TRUE,3,340,0.394,transitivity_D
C1R2,2,1,4,95,5,TRUE,3,340,0.346,transitivity_D
C1R2,2,3,1,95,5,TRUE,3,340,0.432,transitivity_D
C1R2,2,3,2,95,5,TRUE,3,340,0.415,transitivity_D
C1R2,2,3,3,95,5,TRUE,3,340,0.401,transitivity_D
C1R2,2,3,4,95,5,TRUE,3,340,0.426,transitivity_D
C1R2,2,2,1,95,5,TRUE,3,340,0.408,transitivity_D
C1R2,2,2,2,95,5,TRUE,3,340,0.533,transitivity_D
C1R2,2,2,3,95,5,TRUE,3,340,0.475,transitivity_D
C1R2,2,2,4,95,5,TRUE,3,340,0.539,transitivity_D
C1R2,2,4,1,95,5,TRUE,3,340,0.482,transitivity_D
C1R2,2,4,2,95,5,TRUE,3,340,0.504,transitivity_D
C1R2,2,4,3,95,5,TRUE,3,340,0.512,transitivity_D
C1R2,2,4,4,95,5,TRUE,3,340,0.597,transitivity_D
C1R2,2,1,1,single,single,FALSE,3,340,0.334,transitivity_D
C1R2,2,2,2,single,single,FALSE,3,340,0.562,transitivity_D
C1R2,2,3,3,single,single,FALSE,3,340,0.403,transitivity_D
C1R2,2,4,4,single,single,FALSE,3,340,0.575,transitivity_D
C1R2,2,1,1,95,5,TRUE,3,405,0.25,transitivity_D
C1R2,2,1,2,95,5,TRUE,3,405,0.262,transitivity_D
C1R2,2,1,3,95,5,TRUE,3,405,0.276,transitivity_D
C1R2,2,1,4,95,5,TRUE,3,405,0.237,transitivity_D
C1R2,2,3,1,95,5,TRUE,3,405,0.298,transitivity_D
C1R2,2,3,2,95,5,TRUE,3,405,0.288,transitivity_D
C1R2,2,3,3,95,5,TRUE,3,405,0.276,transitivity_D
C1R2,2,3,4,95,5,TRUE,3,405,0.294,transitivity_D
C1R2,2,2,1,95,5,TRUE,3,405,0.36,transitivity_D
C1R2,2,2,2,95,5,TRUE,3,405,0.544,transitivity_D
C1R2,2,2,3,95,5,TRUE,3,405,0.381,transitivity_D
C1R2,2,2,4,95,5,TRUE,3,405,0.543,transitivity_D
C1R2,2,4,1,95,5,TRUE,3,405,0.394,transitivity_D
C1R2,2,4,2,95,5,TRUE,3,405,0.492,transitivity_D
C1R2,2,4,3,95,5,TRUE,3,405,0.398,transitivity_D
C1R2,2,4,4,95,5,TRUE,3,405,0.588,transitivity_D
C1R2,2,1,1,single,single,FALSE,3,405,0.233,transitivity_D
C1R2,2,2,2,single,single,FALSE,3,405,0.562,transitivity_D
C1R2,2,3,3,single,single,FALSE,3,405,0.28,transitivity_D
C1R2,2,4,4,single,single,FALSE,3,405,0.569,transitivity_D
C1R2,2,1,1,95,5,TRUE,3,450,0.211,transitivity_D
C1R2,2,1,2,95,5,TRUE,3,450,0.216,transitivity_D
C1R2,2,1,3,95,5,TRUE,3,450,0.234,transitivity_D
C1R2,2,1,4,95,5,TRUE,3,450,0.2,transitivity_D
C1R2,2,3,1,95,5,TRUE,3,450,0.253,transitivity_D
C1R2,2,3,2,95,5,TRUE,3,450,0.242,transitivity_D
C1R2,2,3,3,95,5,TRUE,3,450,0.234,transitivity_D
C1R2,2,3,4,95,5,TRUE,3,450,0.25,transitivity_D
C1R2,2,2,1,95,5,TRUE,3,450,0.233,transitivity_D
C1R2,2,2,2,95,5,TRUE,3,450,0.278,transitivity_D
C1R2,2,2,3,95,5,TRUE,3,450,0.266,transitivity_D
C1R2,2,2,4,95,5,TRUE,3,450,0.274,transitivity_D
C1R2,2,4,1,95,5,TRUE,3,450,0.276,transitivity_D
C1R2,2,4,2,95,5,TRUE,3,450,0.261,transitivity_D
C1R2,2,4,3,95,5,TRUE,3,450,0.284,transitivity_D
C1R2,2,4,4,95,5,TRUE,3,450,0.317,transitivity_D
C1R2,2,1,1,single,single,FALSE,3,450,0.197,transitivity_D
C1R2,2,2,2,single,single,FALSE,3,450,0.287,transitivity_D
C1R2,2,3,3,single,single,FALSE,3,450,0.236,transitivity_D
C1R2,2,4,4,single,single,FALSE,3,450,0.318,transitivity_D
C1R2,2,1,1,95,5,TRUE,3,541,0.155,transitivity_D
C1R2,2,1,2,95,5,TRUE,3,541,0.158,transitivity_D
C1R2,2,1,3,95,5,TRUE,3,541,0.172,transitivity_D
C1R2,2,1,4,95,5,TRUE,3,541,0.146,transitivity_D
C1R2,2,3,1,95,5,TRUE,3,541,0.187,transitivity_D
C1R2,2,3,2,95,5,TRUE,3,541,0.179,transitivity_D
C1R2,2,3,3,95,5,TRUE,3,541,0.171,transitivity_D
C1R2,2,3,4,95,5,TRUE,3,541,0.184,transitivity_D
C1R2,2,2,1,95,5,TRUE,3,541,0.168,transitivity_D
C1R2,2,2,2,95,5,TRUE,3,541,0.198,transitivity_D
C1R2,2,2,3,95,5,TRUE,3,541,0.193,transitivity_D
C1R2,2,2,4,95,5,TRUE,3,541,0.202,transitivity_D
C1R2,2,4,1,95,5,TRUE,3,541,0.2,transitivity_D
C1R2,2,4,2,95,5,TRUE,3,541,0.191,transitivity_D
C1R2,2,4,3,95,5,TRUE,3,541,0.204,transitivity_D
C1R2,2,4,4,95,5,TRUE,3,541,0.234,transitivity_D
C1R2,2,1,1,single,single,FALSE,3,541,0.143,transitivity_D
C1R2,2,2,2,single,single,FALSE,3,541,0.217,transitivity_D
C1R2,2,3,3,single,single,FALSE,3,541,0.172,transitivity_D
C1R2,2,4,4,single,single,FALSE,3,541,0.235,transitivity_D
C1R2,2,1,1,95,5,TRUE,3,551,0.151,transitivity_D
C1R2,2,1,2,95,5,TRUE,3,551,0.154,transitivity_D
C1R2,2,1,3,95,5,TRUE,3,551,0.166,transitivity_D
C1R2,2,1,4,95,5,TRUE,3,551,0.143,transitivity_D
C1R2,2,3,1,95,5,TRUE,3,551,0.182,transitivity_D
C1R2,2,3,2,95,5,TRUE,3,551,0.174,transitivity_D
C1R2,2,3,3,95,5,TRUE,3,551,0.165,transitivity_D
C1R2,2,3,4,95,5,TRUE,3,551,0.179,transitivity_D
C1R2,2,2,1,95,5,TRUE,3,551,0.162,transitivity_D
C1R2,2,2,2,95,5,TRUE,3,551,0.192,transitivity_D
C1R2,2,2,3,95,5,TRUE,3,551,0.187,transitivity_D
C1R2,2,2,4,95,5,TRUE,3,551,0.194,transitivity_D
C1R2,2,4,1,95,5,TRUE,3,551,0.194,transitivity_D
C1R2,2,4,2,95,5,TRUE,3,551,0.188,transitivity_D
