Community,Isolate1,Isolate2,InteractionType,InteractionTypeFiner,From,To,Fermenter1,Fermenter2,Family1,Family2,Genus1,Genus2,PairFermenter,PairFamily,SeqDifference,SeqLength,Isolate1Dominant,ID1,r_ketogluconate1,r_acetate1,r_glucose1,r_lactate1,r_gluconate1,r_succinate1,X_acetate_0hr1,X_acetate_16hr1,X_acetate_28hr1,X_acetate_48hr1,X_succinate_0hr1,X_succinate_16hr1,X_succinate_28hr1,X_succinate_48hr1,X_lactate_0hr1,X_lactate_16hr1,X_lactate_28hr1,X_lactate_48hr1,X_sum_0hr1,X_sum_16hr1,X_sum_28hr1,X_sum_48hr1,pH_0hr1,pH_16hr1,pH_28hr1,pH_48hr1,OD620_16h_glucose1,OD620_16h_fructose1,OD620_16h_galactose1,OD620_16h_ribose1,OD620_16h_arabinose1,OD620_16h_glycerol1,OD620_16h_pyruvate1,OD620_16h_malate1,OD620_16h_citrate1,OD620_16h_succinate1,OD620_16h_fumarate1,OD620_16h_acetate1,PreferredCS1,SecretedCS1,ID2,r_ketogluconate2,r_acetate2,r_glucose2,r_lactate2,r_gluconate2,r_succinate2,X_acetate_0hr2,X_acetate_16hr2,X_acetate_28hr2,X_acetate_48hr2,X_succinate_0hr2,X_succinate_16hr2,X_succinate_28hr2,X_succinate_48hr2,X_lactate_0hr2,X_lactate_16hr2,X_lactate_28hr2,X_lactate_48hr2,X_sum_0hr2,X_sum_16hr2,X_sum_28hr2,X_sum_48hr2,pH_0hr2,pH_16hr2,pH_28hr2,pH_48hr2,OD620_16h_glucose2,OD620_16h_fructose2,OD620_16h_galactose2,OD620_16h_ribose2,OD620_16h_arabinose2,OD620_16h_glycerol2,OD620_16h_pyruvate2,OD620_16h_malate2,OD620_16h_citrate2,OD620_16h_succinate2,OD620_16h_fumarate2,OD620_16h_acetate2,PreferredCS2,SecretedCS2,r_glu_d,r_ace_d,r_lac_d,r_suc_d,MatchedCS,pH_0hr_d,pH_16hr_d,pH_28hr_d,pH48hr_d,X_sum_0hr_d,X_sum_16hr_d,X_sum_28hr_d,X_sum_48hr_d
C11R2,1,8,coexistence,stable coexistence,1,8,TRUE,FALSE,Aeromonadaceae,Moraxellaceae,Aeromonas,Acinetobacter,FN,NA,94,632,TRUE,343,0.0117125911421999,0.00476872378600558,0.136509123446621,0.0737631687369017,0.143940331111342,0.076085948144809,0,9.051408921,11.94434714,10.12621701,0,0.716869875,0.589922979,0.029359717,0,3.526854682,4.780988392,4.605479567,0,31.550861388,40.591351372,34.186311589,6.953037794,5.872204748,6.028758816,6.105116591,0.2771,0.2929,0.0748,0.0754,0.0704,0.1098,0.0943,0.0457,0.0351,0.047,0.0887,0.0339,succinate,acetate,454,0.0870285303753101,0.0676700433067334,0.0878931495269891,0.101032753458054,0.0934167404983388,0.102302923431509,0,0,0.464256024,0,0,0.016284662,0.017473303,0.022465597,0,0,0.009697745,0,0,0.065138648,1.027498495,0.089862388,6.713388491,6.667428005,6.791112501,6.528239184,0.037,0.0361,0.0365,0.0368,0.0368,0.0365,0.0919,0.0428,0.0368,0.0563,0.0422,0.0662,acetate,succinate,0.048615973919631905,-0.06290131952072782,-0.027269584721152304,-0.0262169752867,FALSE,0.2396493030000002,-0.795223257,-0.7623536849999999,-0.42312259300000044,0,31.48572274,39.563852876999995,34.096449201
C11R2,1,9,exclusion,competitive exclusion,1,9,TRUE,FALSE,Aeromonadaceae,Xanthomonadaceae,Aeromonas,Stenotrophomonas,FN,NA,125,859,NA,343,0.0117125911421999,0.00476872378600558,0.136509123446621,0.0737631687369017,0.143940331111342,0.076085948144809,0,9.051408921,11.94434714,10.12621701,0,0.716869875,0.589922979,0.029359717,0,3.526854682,4.780988392,4.605479567,0,31.550861388,40.591351372,34.186311589,6.953037794,5.872204748,6.028758816,6.105116591,0.2771,0.2929,0.0748,0.0754,0.0704,0.1098,0.0943,0.0457,0.0351,0.047,0.0887,0.0339,succinate,acetate,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11R2,1,10,exclusion,competitive exclusion,1,10,TRUE,FALSE,Aeromonadaceae,Pseudomonadaceae,Aeromonas,Pseudomonas,FN,NA,103,860,NA,343,0.0117125911421999,0.00476872378600558,0.136509123446621,0.0737631687369017,0.143940331111342,0.076085948144809,0,9.051408921,11.94434714,10.12621701,0,0.716869875,0.589922979,0.029359717,0,3.526854682,4.780988392,4.605479567,0,31.550861388,40.591351372,34.186311589,6.953037794,5.872204748,6.028758816,6.105116591,0.2771,0.2929,0.0748,0.0754,0.0704,0.1098,0.0943,0.0457,0.0351,0.047,0.0887,0.0339,succinate,acetate,350,0.0607946433151594,0.0068622862296965,0.0436064745697992,0.0837083972011764,0.060976111526785,0.0866682826818419,0,0,0.17423267,0,0,0.009865999,0.017711032,0.017235575,0,0,0,0,0,0.039463996,0.419309468,0.0689423,7.006945251,6.972338269,6.903519956,6.655835377,0.0341,0.0345,0.0346,0.0343,0.0343,0.0343,0.0343,0.0396,0.0376,0.0375,0.0494,0.0357,acetate,succinate,0.0929026488768218,-0.00209356244369092,-0.009945228464274702,-0.010582334537032903,FALSE,-0.053907457000000214,-1.100133521,-0.8747611400000004,-0.550718786,0,31.511397392000003,40.172041904,34.117369288999996
C11R2,11,1,exclusion,competitive exclusion,11,1,TRUE,TRUE,Enterobacteriaceae,Aeromonadaceae,Serratia,Aeromonas,FF,NA,64,863,NA,458,0.123340861520983,0.0389831633221999,0.191955902102973,0.0595854966911028,0.138612580123254,0.0215850523044106,0,7.149582758,10.13170117,8.501327891,0,0.696662972,0.659101905,0.013431923,0,2.484104699,5.844507785,4.96226512,0,24.538131501,40.433333315,31.943178834,6.933952033,5.952181248,6.119423938,6.272373447,0.1597,0.1604,0.1214,0.1002,0.1356,0.1156,0.1016,0.071,0.0697,0.0357,0.0372,0.0364,succinate,acetate,343,0.0117125911421999,0.00476872378600558,0.136509123446621,0.0737631687369017,0.143940331111342,0.076085948144809,0,9.051408921,11.94434714,10.12621701,0,0.716869875,0.589922979,0.029359717,0,3.526854682,4.780988392,4.605479567,0,31.550861388,40.591351372,34.186311589,6.953037794,5.872204748,6.028758816,6.105116591,0.2771,0.2929,0.0748,0.0754,0.0704,0.1098,0.0943,0.0457,0.0351,0.047,0.0887,0.0339,succinate,acetate,0.055446778656352,0.03421443953619432,-0.014177672045798895,-0.0545008958403984,TRUE,-0.019085761000000367,0.0799764999999999,0.09066512199999988,0.16725685599999984,0,-7.0127298870000025,-0.1580180569999996,-2.2431327549999978
C11R2,1,12,coexistence,stable coexistence,1,12,TRUE,TRUE,Aeromonadaceae,Enterobacteriaceae,Aeromonas,Buttiauxella,FF,NA,52,704,TRUE,343,0.0117125911421999,0.00476872378600558,0.136509123446621,0.0737631687369017,0.143940331111342,0.076085948144809,0,9.051408921,11.94434714,10.12621701,0,0.716869875,0.589922979,0.029359717,0,3.526854682,4.780988392,4.605479567,0,31.550861388,40.591351372,34.186311589,6.953037794,5.872204748,6.028758816,6.105116591,0.2771,0.2929,0.0748,0.0754,0.0704,0.1098,0.0943,0.0457,0.0351,0.047,0.0887,0.0339,succinate,acetate,460,0.123975076900718,0.00308068213983769,0.156437761298822,0.0130576680123917,0.146778139072504,0.00406627851406796,0,8.758210721,13.201115,13.35244613,0,0.367171589,0.447048288,0.138239265,0,3.485399789,6.933887831,5.741301465,0,29.441307165,48.992086645,44.481753715,7.004944103,5.312392737,5.616201058,6.04824015,0.1237,0.1029,0.0566,0.07,0.0375,0.0534,0.0621,0.0341,0.0349,0.0333,0.034,0.0332,lactate,acetate,-0.019928637852201003,0.00168804164616789,0.060705500724509996,0.07201966963074104,FALSE,-0.051906308999999595,0.559812011,0.41255775800000016,0.056876441,0,2.109554223,-8.400735273000002,-10.295442126000005
C11R2,3,2,coexistence,stable coexistence,2,3,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Buttiauxella,Acinetobacter,FN,NA,89,659,TRUE,344,0.0950610866101867,0.00255378958158428,0.126960376611392,0.0099779007073519,0.143253729707216,0.00406627851406796,0,8.988014716,12.2585391,14.01182142,0,0.394034884,0.452516038,0.03720475,0,3.986047334,6.704374527,5.181573671,0,31.51031097,46.440265933,43.717182853,7.000763368,5.231674825,5.631428185,6.066353964,0.1245,0.1039,0.0546,0.0665,0.0376,0.0527,0.0572,0.0337,0.0346,0.0338,0.0337,0.0339,succinate,acetate,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,0.0375563080490751,-0.06938633815312692,-0.0941150253591901,-0.10987524733192104,NA,0,-1.6261331940000003,-1.227910424,-0.5762008309999995,0,31.421399494,46.375127285,43.256047222999996
C11R2,4,2,exclusion,competitive exclusion,4,2,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Raoultella,Acinetobacter,FN,NA,80,649,NA,345,0.125624860538717,0.0398315263666452,0.206077258607366,0.0725461132104677,0.139721878144223,0.0502055844498501,0,7.434856682,8.778258848,7.771305244,0,0.309641348,0.014858292,0.008915086,0,3.584253763,4.564405416,2.281463581,0,26.861040045000003,31.309167112,22.422661575,7.002884355,5.836401587,6.285809737,6.421494952,0.0335,NA,0.1614,0.1116,0.1663,0.1125,0.0924,0.077,0.0638,0.0361,0.0375,0.0377,succinate,acetate,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,0.1166731900450491,-0.032108601368066,-0.0315468128560743,-0.0637359413961389,NA,0.00212098699999963,-1.021406432,-0.5735288719999998,-0.22105984299999992,0,26.772128569000003,31.244028464,21.961525944999998
C11R2,2,5,coexistence,stable coexistence,5,2,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Salmonella,FN,NA,74,652,FALSE,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,346,0.0761714886469724,0.00880062229788551,0.131029293998157,0.0501607029045622,0.114468512615838,0.00952011453681699,0,7.601266472,14.67540039,26.5164029,0,0.479379333,0.546894162,0.431358222,0,3.115494597,4.939384898,0.382971648,0,26.466534067,46.356532122,55.907153632000004,6.824319251,5.05669664,5.218803804,5.474110347,0.1644,0.1191,0.0438,0.0687,0.0641,0.0505,0.0603,0.0343,0.0345,0.0349,0.0348,0.0345,lactate,acetate,-0.04162522543584009,0.06313950543682569,0.0539322231619798,0.10442141130917201,NA,0.17644411699999996,1.801111379,1.6405348049999997,1.1684444479999998,0,-26.377622591,-46.291393473999996,-55.446018002
C11R2,6,2,exclusion,competitive exclusion,6,2,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Enterobacter,Acinetobacter,FN,NA,78,651,NA,280,0.0890381096798939,0.0103806573177493,0.182557247113979,0.0122363823793543,0.139447264882137,0.021364893002986,0,7.617115023,8.826596074,8.40713142,0,0.579938391,0.532868194,0.013431923,0,0.765321088,0.704702819,0,0,19.849946874,21.898773381,16.867990532,6.857808019,5.982650465,6.337729291,6.39917919,0.163,0.1564,0.1309,0.092,0.1337,0.0788,0.0761,0.0493,0.04,0.0355,0.0355,0.0349,lactate and succinate,acetate,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,0.0931531785516621,-0.0615594704169619,-0.0918565436871877,-0.092576632843003,NA,-0.14295534900000018,-0.8751575540000003,-0.5216093180000003,-0.24337560499999977,0,19.761035398,21.833634733,16.406854902
C11R2,2,7,coexistence,stable coexistence,7,2,FALSE,TRUE,Moraxellaceae,Enterobacteriaceae,Acinetobacter,Enterobacter,FN,NA,90,692,FALSE,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,348,0.118510575948029,0.0393399978813597,0.19872072568344,0.0703209969716769,0.140544405208125,0.0472338882213965,0,9.812139387,13.90200478,16.884813780000002,0,0.39593671,0.46606655,0.022227869,0,4.005180362,7.50928738,6.078447446,0,33.2235667,52.1961379,52.093881374000006,6.755733617,5.343925702,5.782564725,6.099068805,0.1245,0.1257,0.0576,0.0707,0.041,0.0667,0.0662,0.0337,0.0371,0.0342,0.0422,0.0338,lactate,acetate,-0.10931665712112311,0.0326001298533515,0.033771929094865094,0.0667076376245925,NA,0.24502975100000057,1.5138823170000002,1.0767738839999996,0.5434859899999998,0,-33.134655224,-52.130999251999995,-51.632745744000005
C11R2,8,2,coexistence,stable coexistence,8,2,FALSE,FALSE,Moraxellaceae,Moraxellaceae,Acinetobacter,Acinetobacter,NN,NA,2,659,FALSE,454,0.0870285303753101,0.0676700433067334,0.0878931495269891,0.101032753458054,0.0934167404983388,0.102302923431509,0,0,0.464256024,0,0,0.016284662,0.017473303,0.022465597,0,0,0.009697745,0,0,0.065138648,1.027498495,0.089862388,6.713388491,6.667428005,6.791112501,6.528239184,0.037,0.0361,0.0365,0.0368,0.0368,0.0365,0.0919,0.0428,0.0368,0.0563,0.0422,0.0662,acetate,succinate,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,-0.0015109190353278096,-0.004270084427977799,-0.003060172608487996,-0.011638602414480004,NA,-0.2873748770000004,-0.19038001400000049,-0.06822610800000017,-0.11431561099999943,0,-0.02377282800000001,0.9623598469999999,-0.371273242
C11R2,2,9,exclusion,competitive exclusion,2,9,FALSE,FALSE,Moraxellaceae,Xanthomonadaceae,Acinetobacter,Stenotrophomonas,NN,NA,124,830,NA,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11R2,2,10,coexistence,stable coexistence,2,10,FALSE,FALSE,Moraxellaceae,Pseudomonadaceae,Acinetobacter,Pseudomonas,NN,NA,112,871,TRUE,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,350,0.0607946433151594,0.0068622862296965,0.0436064745697992,0.0837083972011764,0.060976111526785,0.0866682826818419,0,0,0.17423267,0,0,0.009865999,0.017711032,0.017235575,0,0,0,0,0,0.039463996,0.419309468,0.0689423,7.006945251,6.972338269,6.903519956,6.655835377,0.0341,0.0345,0.0346,0.0343,0.0343,0.0343,0.0343,0.0396,0.0376,0.0375,0.0494,0.0357,acetate,succinate,0.045797593992517704,0.0650778415050147,0.020384528865365598,0.0272732431641471,NA,-0.006181882999999999,-0.11453024999999961,-0.044181347000000315,-0.013280582000000152,0,0.04944748,-0.35417082,0.39219333
C11R2,11,2,exclusion,competitive exclusion,11,2,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Serratia,Acinetobacter,FN,NA,109,870,NA,458,0.123340861520983,0.0389831633221999,0.191955902102973,0.0595854966911028,0.138612580123254,0.0215850523044106,0,7.149582758,10.13170117,8.501327891,0,0.696662972,0.659101905,0.013431923,0,2.484104699,5.844507785,4.96226512,0,24.538131501,40.433333315,31.943178834,6.933952033,5.952181248,6.119423938,6.272373447,0.1597,0.1604,0.1214,0.1002,0.1356,0.1156,0.1016,0.071,0.0697,0.0357,0.0372,0.0364,succinate,acetate,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,0.1025518335406561,-0.0329569644125113,-0.044507429375439195,-0.0923564735415784,NA,-0.06681133500000058,-0.9056267710000006,-0.7399146710000002,-0.370181348,0,24.449220025,40.368194667,31.482043204
C11R2,12,2,coexistence,frequency-dependent coexistence,2,12,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Buttiauxella,Acinetobacter,FN,NA,91,692,TRUE,460,0.123975076900718,0.00308068213983769,0.156437761298822,0.0130576680123917,0.146778139072504,0.00406627851406796,0,8.758210721,13.201115,13.35244613,0,0.367171589,0.447048288,0.138239265,0,3.485399789,6.933887831,5.741301465,0,29.441307165,48.992086645,44.481753715,7.004944103,5.312392737,5.616201058,6.04824015,0.1237,0.1029,0.0566,0.07,0.0375,0.0534,0.0621,0.0341,0.0349,0.0333,0.034,0.0332,lactate,acetate,453,0.0910960686882899,0.0719401277347112,0.0894040685623169,0.104092926066542,0.0983419722575194,0.113941525845989,0,0,0,0.188489359,0,0.022227869,0.016284662,0.021039228,0,0,0,0,0,0.088911476,0.065138648,0.46113563,7.000763368,6.857808019,6.859338609,6.642554795,0.0369,0.0377,0.0361,0.0356,0.036,0.036,0.089,0.0417,0.0372,0.0579,0.0438,0.0688,NA,succinate,0.0670336927365051,-0.06885944559487352,-0.0910352580541503,-0.10987524733192104,NA,0.00418073499999938,-1.5454152820000004,-1.2431375510000002,-0.5943146449999999,0,29.352395689,48.926947997,44.020618085
C11R2,4,3,exclusion,competitive exclusion,4,3,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Raoultella,Buttiauxella,FF,EE,4,523,NA,345,0.125624860538717,0.0398315263666452,0.206077258607366,0.0725461132104677,0.139721878144223,0.0502055844498501,0,7.434856682,8.778258848,7.771305244,0,0.309641348,0.014858292,0.008915086,0,3.584253763,4.564405416,2.281463581,0,26.861040045000003,31.309167112,22.422661575,7.002884355,5.836401587,6.285809737,6.421494952,0.0335,NA,0.1614,0.1116,0.1663,0.1125,0.0924,0.077,0.0638,0.0361,0.0375,0.0377,succinate,acetate,344,0.0950610866101867,0.00255378958158428,0.126960376611392,0.0099779007073519,0.143253729707216,0.00406627851406796,0,8.988014716,12.2585391,14.01182142,0,0.394034884,0.452516038,0.03720475,0,3.986047334,6.704374527,5.181573671,0,31.51031097,46.440265933,43.717182853,7.000763368,5.231674825,5.631428185,6.066353964,0.1245,0.1039,0.0546,0.0665,0.0376,0.0527,0.0572,0.0337,0.0346,0.0338,0.0337,0.0339,succinate,acetate,0.079116881995974,0.03727773678506092,0.0625682125031158,0.04613930593578214,TRUE,0.00212098699999963,0.6047267620000003,0.6543815520000003,0.3551409879999996,0,-4.649270924999996,-15.131098820999998,-21.294521277999998
C11R2,5,3,coexistence,stable coexistence,5,3,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Salmonella,Buttiauxella,FF,EE,9,540,FALSE,346,0.0761714886469724,0.00880062229788551,0.131029293998157,0.0501607029045622,0.114468512615838,0.00952011453681699,0,7.601266472,14.67540039,26.5164029,0,0.479379333,0.546894162,0.431358222,0,3.115494597,4.939384898,0.382971648,0,26.466534067,46.356532122,55.907153632000004,6.824319251,5.05669664,5.218803804,5.474110347,0.1644,0.1191,0.0438,0.0687,0.0641,0.0505,0.0603,0.0343,0.0345,0.0349,0.0348,0.0345,lactate,acetate,344,0.0950610866101867,0.00255378958158428,0.126960376611392,0.0099779007073519,0.143253729707216,0.00406627851406796,0,8.988014716,12.2585391,14.01182142,0,0.394034884,0.452516038,0.03720475,0,3.986047334,6.704374527,5.181573671,0,31.51031097,46.440265933,43.717182853,7.000763368,5.231674825,5.631428185,6.066353964,0.1245,0.1039,0.0546,0.0665,0.0376,0.0527,0.0572,0.0337,0.0346,0.0338,0.0337,0.0339,succinate,acetate,0.004068917386764986,0.006246832716301231,0.04018280219721029,0.00545383602274903,FALSE,-0.17644411699999996,-0.17497818499999962,-0.41262438099999965,-0.5922436170000003,0,-5.043776902999998,-0.08373381100000188,12.189970779000006
C11R2,6,3,exclusion,competitive exclusion,6,3,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Enterobacter,Buttiauxella,FF,EE,6,519,NA,280,0.0890381096798939,0.0103806573177493,0.182557247113979,0.0122363823793543,0.139447264882137,0.021364893002986,0,7.617115023,8.826596074,8.40713142,0,0.579938391,0.532868194,0.013431923,0,0.765321088,0.704702819,0,0,19.849946874,21.898773381,16.867990532,6.857808019,5.982650465,6.337729291,6.39917919,0.163,0.1564,0.1309,0.092,0.1337,0.0788,0.0761,0.0493,0.04,0.0355,0.0355,0.0349,lactate and succinate,acetate,344,0.0950610866101867,0.00255378958158428,0.126960376611392,0.0099779007073519,0.143253729707216,0.00406627851406796,0,8.988014716,12.2585391,14.01182142,0,0.394034884,0.452516038,0.03720475,0,3.986047334,6.704374527,5.181573671,0,31.51031097,46.440265933,43.717182853,7.000763368,5.231674825,5.631428185,6.066353964,0.1245,0.1039,0.0546,0.0665,0.0376,0.0527,0.0572,0.0337,0.0346,0.0338,0.0337,0.0339,succinate,acetate,0.05559687050258699,0.00782686773616502,0.0022584816720023996,0.017298614488918042,FALSE,-0.14295534900000018,0.75097564000000006,0.7063011059999997,0.33282522599999975,0,-11.660364095999999,-24.541492551999998,-26.849192320999997
C11R2,3,7,coexistence,stable coexistence,3,7,TRUE,TRUE,Enterobacteriaceae,Enterobacteriaceae,Buttiauxella,Enterobacter,FF,EE,2,656,TRUE,344,0.0950610866101867,0.00255378958158428,0.126960376611392,0.0099779007073519,0.143253729707216,0.00406627851406796,0,8.988014716,12.2585391,14.01182142,0,0.394034884,0.452516038,0.03720475,0,3.986047334,6.704374527,5.181573671,0,31.51031097,46.440265933,43.717182853,7.000763368,5.231674825,5.631428185,6.066353964,0.1245,0.1039,0.0546,0.0665,0.0376,0.0527,0.0572,0.0337,0.0346,0.0338,0.0337,0.0339,succinate,acetate,348,0.118510575948029,0.0393399978813597,0.19872072568344,0.0703209969716769,0.140544405208125,0.0472338882213965,0,9.812139387,13.90200478,16.884813780000002,0,0.39593671,0.46606655,0.022227869,0,4.005180362,7.50928738,6.078447446,0,33.2235667,52.1961379,52.093881374000006,6.755733617,5.343925702,5.782564725,6.099068805,0.1245,0.1257,0.0576,0.0707,0.041,0.0667,0.0662,0.0337,0.0371,0.0342,0.0422,0.0338,lactate,acetate,-0.07176034907204801,-0.03678620829977542,-0.060343096264325005,-0.04316760970732854,FALSE,0.24502975100000057,-0.11225087700000014,-0.15113654000000043,-0.03271484099999977,0,-1.7132557300000002,-5.755871966999997,-8.376698521000009
C11R2,3,8,coexistence,stable coexistence,3,8,TRUE,FALSE,Enterobacteriaceae,Moraxellaceae,Buttiauxella,Acinetobacter,FN,NA,62,495,TRUE,344,0.0950610866101867,0.00255378958158428,0.126960376611392,0.0099779007073519,0.143253729707216,0.00406627851406796,0,8.988014716,12.2585391,14.01182142,0,0.394034884,0.452516038,0.03720475,0,3.986047334,6.704374527,5.181573671,0,31.51031097,46.440265933,43.717182853,7.000763368,5.231674825,5.631428185,6.066353964,0.1245,0.1039,0.0546,0.0665,0.0376,0.0527,0.0572,0.0337,0.0346,0.0338,0.0337,0.0339,succinate,acetate,454,0.0870285303753101,0.0676700433067334,0.0878931495269891,0.101032753458054,0.0934167404983388,0.102302923431509,0,0,0.464256024,0,0,0.016284662,0.017473303,0.022465597,0,0,0.009697745,0,0,0.065138648,1.027498495,0.089862388,6.713388491,6.667428005,6.791112501,6.528239184,0.037,0.0361,0.0365,0.0368,0.0368,0.0365,0.0919,0.0428,0.0368,0.0563,0.0422,0.0662,acetate,succinate,0.03906722708440291,-0.06511625372514912,-0.0910548527507021,-0.09823664491744104,FALSE,0.2873748770000004,-1.4357531799999999,-1.1596843159999999,-0.4618852200000001,0,31.445172321999998,45.412767437999996,43.627320465
