Community,Isolate1,Isolate2,InteractionType,From,To,CarbonSource,GrowthRateVariable,PairGrowthRateVariable
C1R7,2,6,exclusion,6,2,glycerol,MaxOD,0.047774280120783
C1R7,2,6,exclusion,6,2,inositol,LagTime,1.00018588526487
C1R7,2,6,exclusion,6,2,inositol,MaxGrowthRate,0.101726681075196
C1R7,2,6,exclusion,6,2,inositol,MaxOD,0.0263251641035572
C1R7,2,6,exclusion,6,2,Lglutamate,LagTime,0.10528940661238
C1R7,2,6,exclusion,6,2,Lglutamate,MaxGrowthRate,0.0893123613310324
C1R7,2,6,exclusion,6,2,Lglutamate,MaxOD,0.597829379845171
C1R7,2,6,exclusion,6,2,phenylalanine,LagTime,1.50013341403476
C1R7,2,6,exclusion,6,2,phenylalanine,MaxGrowthRate,0.0259472442749353
C1R7,2,6,exclusion,6,2,phenylalanine,MaxOD,0.000341053688063503
C1R7,2,6,exclusion,6,2,succinate,LagTime,6.25232305715961
C1R7,2,6,exclusion,6,2,succinate,MaxGrowthRate,0.0047187082436239
C1R7,2,6,exclusion,6,2,succinate,MaxOD,0.153448125329307
C1R7,2,7,exclusion,7,2,acetate,LagTime,14.7148408880344
C1R7,2,7,exclusion,7,2,acetate,MaxGrowthRate,0.275332729153649
C1R7,2,7,exclusion,7,2,acetate,MaxOD,0.000364781851672991
C1R7,2,7,exclusion,7,2,arginine,LagTime,16.1443374028772
C1R7,2,7,exclusion,7,2,arginine,MaxGrowthRate,0.281748111676935
C1R7,2,7,exclusion,7,2,arginine,MaxOD,0.143846317982817
C1R7,2,7,exclusion,7,2,citrate,LagTime,4.26619396758206
C1R7,2,7,exclusion,7,2,citrate,MaxGrowthRate,0.007823213336417
C1R7,2,7,exclusion,7,2,citrate,MaxOD,0.0838528378811351
C1R7,2,7,exclusion,7,2,Darabinose,LagTime,14.7632770783776
C1R7,2,7,exclusion,7,2,Darabinose,MaxGrowthRate,0.00812474867129339
C1R7,2,7,exclusion,7,2,Darabinose,MaxOD,0.0297443746241776
C1R7,2,7,exclusion,7,2,formate,LagTime,1.39000908575683
C1R7,2,7,exclusion,7,2,formate,MaxGrowthRate,0.00114259202287706
C1R7,2,7,exclusion,7,2,formate,MaxOD,0.0174989611203177
C1R7,2,7,exclusion,7,2,glucose,LagTime,2.21562156912052
C1R7,2,7,exclusion,7,2,glucose,MaxGrowthRate,0.22102193604136
C1R7,2,7,exclusion,7,2,glucose,MaxOD,0.31993334774773
C1R7,2,7,exclusion,7,2,glycerol,LagTime,7.20688216849019
C1R7,2,7,exclusion,7,2,glycerol,MaxGrowthRate,0.08835732640824
C1R7,2,7,exclusion,7,2,glycerol,MaxOD,0.210782657432571
C1R7,2,7,exclusion,7,2,inositol,LagTime,1.57023813777675
C1R7,2,7,exclusion,7,2,inositol,MaxGrowthRate,0.180219830685634
C1R7,2,7,exclusion,7,2,inositol,MaxOD,0.114013548750682
C1R7,2,7,exclusion,7,2,Lglutamate,LagTime,0.27857576636929
C1R7,2,7,exclusion,7,2,Lglutamate,MaxGrowthRate,0.0879229828449925
C1R7,2,7,exclusion,7,2,Lglutamate,MaxOD,0.611869635372187
C1R7,2,7,exclusion,7,2,phenylalanine,LagTime,0.014424172624495
C1R7,2,7,exclusion,7,2,phenylalanine,MaxGrowthRate,1.3147743390116e-05
C1R7,2,7,exclusion,7,2,phenylalanine,MaxOD,0.0189532675998487
C1R7,2,7,exclusion,7,2,succinate,LagTime,7.43887951726397
C1R7,2,7,exclusion,7,2,succinate,MaxGrowthRate,0.0226885979689876
C1R7,2,7,exclusion,7,2,succinate,MaxOD,0.114561667455503
C1R7,3,4,exclusion,4,3,acetate,LagTime,10.2521652372098
C1R7,3,4,exclusion,4,3,acetate,MaxGrowthRate,0.170365425393811
C1R7,3,4,exclusion,4,3,acetate,MaxOD,0.196333106081942
C1R7,3,4,exclusion,4,3,arginine,LagTime,0
C1R7,3,4,exclusion,4,3,arginine,MaxGrowthRate,0.11020658252055
C1R7,3,4,exclusion,4,3,arginine,MaxOD,0.112863292520044
C1R7,3,4,exclusion,4,3,citrate,LagTime,2.21524242908501
C1R7,3,4,exclusion,4,3,citrate,MaxGrowthRate,0.165459560058725
C1R7,3,4,exclusion,4,3,citrate,MaxOD,0.538307764678869
C1R7,3,4,exclusion,4,3,Darabinose,LagTime,22.8622537561302
C1R7,3,4,exclusion,4,3,Darabinose,MaxGrowthRate,0.0393837914257258
C1R7,3,4,exclusion,4,3,Darabinose,MaxOD,0.062459307036314
C1R7,3,4,exclusion,4,3,formate,LagTime,0.200123659894566
C1R7,3,4,exclusion,4,3,formate,MaxGrowthRate,0.0197219278282515
C1R7,3,4,exclusion,4,3,formate,MaxOD,0.0046531771151361
C1R7,3,4,exclusion,4,3,glucose,LagTime,1.27532438403699
C1R7,3,4,exclusion,4,3,glucose,MaxGrowthRate,0.189473881964408
C1R7,3,4,exclusion,4,3,glucose,MaxOD,0.021292867117383
C1R7,3,4,exclusion,4,3,glycerol,LagTime,3.56632738798706
C1R7,3,4,exclusion,4,3,glycerol,MaxGrowthRate,0.023949725582823
C1R7,3,4,exclusion,4,3,glycerol,MaxOD,0.197637968322846
C1R7,3,4,exclusion,4,3,inositol,LagTime,3.71003054157402
C1R7,3,4,exclusion,4,3,inositol,MaxGrowthRate,0.147819929481523
C1R7,3,4,exclusion,4,3,inositol,MaxOD,0.0692128281401489
C1R7,3,4,exclusion,4,3,Lglutamate,LagTime,1.75044147301419
C1R7,3,4,exclusion,4,3,Lglutamate,MaxGrowthRate,8.18886644715008e-05
C1R7,3,4,exclusion,4,3,Lglutamate,MaxOD,0.023553192711661
C1R7,3,4,exclusion,4,3,phenylalanine,LagTime,0.60557564650305
C1R7,3,4,exclusion,4,3,phenylalanine,MaxGrowthRate,0.005229864946012
C1R7,3,4,exclusion,4,3,phenylalanine,MaxOD,0.0029303322404389
C1R7,3,4,exclusion,4,3,succinate,LagTime,7.44038524762184
C1R7,3,4,exclusion,4,3,succinate,MaxGrowthRate,0.197263338724567
C1R7,3,4,exclusion,4,3,succinate,MaxOD,0.350311195127415
C1R7,3,5,coexistence,3,5,acetate,LagTime,1.27446564546047
C1R7,3,5,coexistence,3,5,acetate,MaxGrowthRate,0.0513631658737622
C1R7,3,5,coexistence,3,5,acetate,MaxOD,0.217427461609922
C1R7,3,5,coexistence,3,5,arginine,LagTime,0
C1R7,3,5,coexistence,3,5,arginine,MaxGrowthRate,0.0692778410717574
C1R7,3,5,coexistence,3,5,arginine,MaxOD,0.121531338546626
C1R7,3,5,coexistence,3,5,citrate,LagTime,1.0745476953988
C1R7,3,5,coexistence,3,5,citrate,MaxGrowthRate,0.100106951946053
C1R7,3,5,coexistence,3,5,citrate,MaxOD,0.489591196547173
C1R7,3,5,coexistence,3,5,Darabinose,LagTime,31.5172679190512
C1R7,3,5,coexistence,3,5,Darabinose,MaxGrowthRate,0.0341408397045869
C1R7,3,5,coexistence,3,5,Darabinose,MaxOD,0.020645063611685
C1R7,3,5,coexistence,3,5,formate,LagTime,0.157253336141063
C1R7,3,5,coexistence,3,5,formate,MaxGrowthRate,0.0207593348081391
C1R7,3,5,coexistence,3,5,formate,MaxOD,0.00389702264832011
C1R7,3,5,coexistence,3,5,glucose,LagTime,0.42850141849595
C1R7,3,5,coexistence,3,5,glucose,MaxGrowthRate,0.126541643583746
C1R7,3,5,coexistence,3,5,glucose,MaxOD,0.113179100969407
C1R7,3,5,coexistence,3,5,glycerol,LagTime,1.04155460820804
C1R7,3,5,coexistence,3,5,glycerol,MaxGrowthRate,0.00904770036254698
C1R7,3,5,coexistence,3,5,glycerol,MaxOD,0.083200934547585
C1R7,3,5,coexistence,3,5,inositol,LagTime,6.40195877762511
C1R7,3,5,coexistence,3,5,inositol,MaxGrowthRate,0.0888065435503165
C1R7,3,5,coexistence,3,5,inositol,MaxOD,0.0266163938081599
C1R7,3,5,coexistence,3,5,Lglutamate,LagTime,0.34402257222182
C1R7,3,5,coexistence,3,5,Lglutamate,MaxGrowthRate,0.0605253767511647
C1R7,3,5,coexistence,3,5,Lglutamate,MaxOD,0.360754912894209
C1R7,3,5,coexistence,3,5,phenylalanine,LagTime,4.70585230013269
C1R7,3,5,coexistence,3,5,phenylalanine,MaxGrowthRate,0.0513562931742706
C1R7,3,5,coexistence,3,5,phenylalanine,MaxOD,0.0179847780106671
C1R7,3,5,coexistence,3,5,succinate,LagTime,4.0654702748999e-05
C1R7,3,5,coexistence,3,5,succinate,MaxGrowthRate,0.0126075616965522
C1R7,3,5,coexistence,3,5,succinate,MaxOD,0.08413773205428
C1R7,3,6,coexistence,3,6,acetate,LagTime,0.79619481288107
C1R7,3,6,coexistence,3,6,acetate,MaxGrowthRate,0.029112262431987
C1R7,3,6,coexistence,3,6,acetate,MaxOD,0.203751466776965
C1R7,3,6,coexistence,3,6,arginine,LagTime,0
C1R7,3,6,coexistence,3,6,arginine,MaxGrowthRate,0.0498700504683311
C1R7,3,6,coexistence,3,6,arginine,MaxOD,0.143972622362319
C1R7,3,6,coexistence,3,6,citrate,LagTime,6.03617124295631
C1R7,3,6,coexistence,3,6,citrate,MaxGrowthRate,0.187494244819868
C1R7,3,6,coexistence,3,6,citrate,MaxOD,0.488995654053258
C1R7,3,6,coexistence,3,6,Darabinose,LagTime,6.4521706427787
C1R7,3,6,coexistence,3,6,Darabinose,MaxGrowthRate,0.266228049438939
C1R7,3,6,coexistence,3,6,Darabinose,MaxOD,0.343921814060033
C1R7,3,6,coexistence,3,6,formate,LagTime,0.732924849489114
C1R7,3,6,coexistence,3,6,formate,MaxGrowthRate,0.0227724201125438
C1R7,3,6,coexistence,3,6,formate,MaxOD,0.0334435526006628
C1R7,3,6,coexistence,3,6,glucose,LagTime,1.90042808002428
C1R7,3,6,coexistence,3,6,glucose,MaxGrowthRate,0.121068389792154
C1R7,3,6,coexistence,3,6,glucose,MaxOD,0.068297012264826
C1R7,3,6,coexistence,3,6,glycerol,LagTime,3.54591444732964
C1R7,3,6,coexistence,3,6,glycerol,MaxGrowthRate,0.198542266613162
C1R7,3,6,coexistence,3,6,glycerol,MaxOD,0.183133689856653
C1R7,3,6,coexistence,3,6,inositol,LagTime,5.10736624062547
C1R7,3,6,coexistence,3,6,inositol,MaxGrowthRate,0.104017657201942
C1R7,3,6,coexistence,3,6,inositol,MaxOD,0.0245204133901705
C1R7,3,6,coexistence,3,6,Lglutamate,LagTime,0.11422650707199
C1R7,3,6,coexistence,3,6,Lglutamate,MaxGrowthRate,0.0029804163069654
C1R7,3,6,coexistence,3,6,Lglutamate,MaxOD,0.10286898514188
C1R7,3,6,coexistence,3,6,phenylalanine,LagTime,3.15952430848983
C1R7,3,6,coexistence,3,6,phenylalanine,MaxGrowthRate,0.0071363237408208
C1R7,3,6,coexistence,3,6,phenylalanine,MaxOD,0.0190748420583947
C1R7,3,6,coexistence,3,6,succinate,LagTime,1.18718596880559
C1R7,3,6,coexistence,3,6,succinate,MaxGrowthRate,0.0142797425243769
C1R7,3,6,coexistence,3,6,succinate,MaxOD,0.070558873037591
C1R7,3,7,exclusion,7,3,acetate,LagTime,2.6398093224326
C1R7,3,7,exclusion,7,3,acetate,MaxGrowthRate,0.0261976379958696
C1R7,3,7,exclusion,7,3,acetate,MaxOD,0.00631948177576203
C1R7,3,7,exclusion,7,3,arginine,LagTime,0
C1R7,3,7,exclusion,7,3,arginine,MaxGrowthRate,0.200880004017088
C1R7,3,7,exclusion,7,3,arginine,MaxOD,0.170512006990747
C1R7,3,7,exclusion,7,3,citrate,LagTime,1.46488031672438
C1R7,3,7,exclusion,7,3,citrate,MaxGrowthRate,0.107635508205691
C1R7,3,7,exclusion,7,3,citrate,MaxOD,0.51206702456157
C1R7,3,7,exclusion,7,3,Darabinose,LagTime,1.56986521992942
C1R7,3,7,exclusion,7,3,Darabinose,MaxGrowthRate,0.000652212780060534
C1R7,3,7,exclusion,7,3,Darabinose,MaxOD,0.04796839721771
C1R7,3,7,exclusion,7,3,formate,LagTime,0.126530931550721
C1R7,3,7,exclusion,7,3,formate,MaxGrowthRate,0.0189161734155515
C1R7,3,7,exclusion,7,3,formate,MaxOD,0.0120728175255794
C1R7,3,7,exclusion,7,3,glucose,LagTime,1.37036822989993
C1R7,3,7,exclusion,7,3,glucose,MaxGrowthRate,0.000941127468669978
C1R7,3,7,exclusion,7,3,glucose,MaxOD,0.097442795733639
C1R7,3,7,exclusion,7,3,glycerol,LagTime,1.28171756707294
C1R7,3,7,exclusion,7,3,glycerol,MaxGrowthRate,0.00618174015925801
C1R7,3,7,exclusion,7,3,glycerol,MaxOD,0.075423247696701
C1R7,3,7,exclusion,7,3,inositol,LagTime,4.53731398811359
C1R7,3,7,exclusion,7,3,inositol,MaxGrowthRate,0.18251080681238
C1R7,3,7,exclusion,7,3,inositol,MaxOD,0.112208798037295
C1R7,3,7,exclusion,7,3,Lglutamate,LagTime,0.49809168005366
C1R7,3,7,exclusion,7,3,Lglutamate,MaxGrowthRate,0.0015910378209255
C1R7,3,7,exclusion,7,3,Lglutamate,MaxOD,0.116909240668896
C1R7,3,7,exclusion,7,3,phenylalanine,LagTime,4.64523354990009
C1R7,3,7,exclusion,7,3,phenylalanine,MaxGrowthRate,0.033070420272366
C1R7,3,7,exclusion,7,3,phenylalanine,MaxOD,0.000462628146609495
C1R7,3,7,exclusion,7,3,succinate,LagTime,0.000629508701226023
C1R7,3,7,exclusion,7,3,succinate,MaxGrowthRate,0.0036901472009868
C1R7,3,7,exclusion,7,3,succinate,MaxOD,0.109445330911395
C1R7,4,5,exclusion,4,5,acetate,LagTime,11.5266308826703
C1R7,4,5,exclusion,4,5,acetate,MaxGrowthRate,0.221728591267573
C1R7,4,5,exclusion,4,5,acetate,MaxOD,0.413760567691864
C1R7,4,5,exclusion,4,5,arginine,LagTime,0
C1R7,4,5,exclusion,4,5,arginine,MaxGrowthRate,0.0409287414487926
C1R7,4,5,exclusion,4,5,arginine,MaxOD,0.0086680460265816
C1R7,4,5,exclusion,4,5,citrate,LagTime,1.14069473368621
C1R7,4,5,exclusion,4,5,citrate,MaxGrowthRate,0.065352608112672
C1R7,4,5,exclusion,4,5,citrate,MaxOD,0.048716568131696
C1R7,4,5,exclusion,4,5,Darabinose,LagTime,8.655014162921
C1R7,4,5,exclusion,4,5,Darabinose,MaxGrowthRate,0.0052429517211389
C1R7,4,5,exclusion,4,5,Darabinose,MaxOD,0.083104370647999
C1R7,4,5,exclusion,4,5,formate,LagTime,0.0428703237535036
C1R7,4,5,exclusion,4,5,formate,MaxGrowthRate,0.0010374069798876
C1R7,4,5,exclusion,4,5,formate,MaxOD,0.000756154466815998
C1R7,4,5,exclusion,4,5,glucose,LagTime,0.84682296554104
C1R7,4,5,exclusion,4,5,glucose,MaxGrowthRate,0.316015525548154
C1R7,4,5,exclusion,4,5,glucose,MaxOD,0.13447196808679
C1R7,4,5,exclusion,4,5,glycerol,LagTime,2.52477277977902
C1R7,4,5,exclusion,4,5,glycerol,MaxGrowthRate,0.03299742594537
C1R7,4,5,exclusion,4,5,glycerol,MaxOD,0.280838902870431
C1R7,4,5,exclusion,4,5,inositol,LagTime,2.69192823605109
C1R7,4,5,exclusion,4,5,inositol,MaxGrowthRate,0.0590133859312067
C1R7,4,5,exclusion,4,5,inositol,MaxOD,0.042596434331989
C1R7,4,5,exclusion,4,5,Lglutamate,LagTime,2.09446404523601
C1R7,4,5,exclusion,4,5,Lglutamate,MaxGrowthRate,0.0604434880866932
C1R7,4,5,exclusion,4,5,Lglutamate,MaxOD,0.38430810560587
C1R7,4,5,exclusion,4,5,phenylalanine,LagTime,4.10027665362964
C1R7,4,5,exclusion,4,5,phenylalanine,MaxGrowthRate,0.0565861581202826
C1R7,4,5,exclusion,4,5,phenylalanine,MaxOD,0.0150544457702282
C1R7,4,5,exclusion,4,5,succinate,LagTime,7.44042590232459
C1R7,4,5,exclusion,4,5,succinate,MaxGrowthRate,0.209870900421119
C1R7,4,5,exclusion,4,5,succinate,MaxOD,0.434448927181695
C1R7,4,6,exclusion,4,6,acetate,LagTime,11.0483600500909
C1R7,4,6,exclusion,4,6,acetate,MaxGrowthRate,0.199477687825798
C1R7,4,6,exclusion,4,6,acetate,MaxOD,0.400084572858907
C1R7,4,6,exclusion,4,6,arginine,LagTime,0
C1R7,4,6,exclusion,4,6,arginine,MaxGrowthRate,0.0603365320522189
C1R7,4,6,exclusion,4,6,arginine,MaxOD,0.031109329842275
C1R7,4,6,exclusion,4,6,citrate,LagTime,3.8209288138713
C1R7,4,6,exclusion,4,6,citrate,MaxGrowthRate,0.022034684761143
C1R7,4,6,exclusion,4,6,citrate,MaxOD,0.049312110625611
C1R7,4,6,exclusion,4,6,Darabinose,LagTime,16.4100831133515
C1R7,4,6,exclusion,4,6,Darabinose,MaxGrowthRate,0.226844258013214
C1R7,4,6,exclusion,4,6,Darabinose,MaxOD,0.281462507023719
C1R7,4,6,exclusion,4,6,formate,LagTime,0.532801189594548
C1R7,4,6,exclusion,4,6,formate,MaxGrowthRate,0.00305049228429225
C1R7,4,6,exclusion,4,6,formate,MaxOD,0.0380967297157989
C1R7,4,6,exclusion,4,6,glucose,LagTime,3.17575246406127
C1R7,4,6,exclusion,4,6,glucose,MaxGrowthRate,0.310542271756562
C1R7,4,6,exclusion,4,6,glucose,MaxOD,0.047004145147443
C1R7,4,6,exclusion,4,6,glycerol,LagTime,0.0204129406574198
C1R7,4,6,exclusion,4,6,glycerol,MaxGrowthRate,0.222491992195985
C1R7,4,6,exclusion,4,6,glycerol,MaxOD,0.380771658179499
C1R7,4,6,exclusion,4,6,inositol,LagTime,1.39733569905145
C1R7,4,6,exclusion,4,6,inositol,MaxGrowthRate,0.043802272279581
C1R7,4,6,exclusion,4,6,inositol,MaxOD,0.0446924147499784
C1R7,4,6,exclusion,4,6,Lglutamate,LagTime,1.86466798008618
C1R7,4,6,exclusion,4,6,Lglutamate,MaxGrowthRate,0.0030623049714369
C1R7,4,6,exclusion,4,6,Lglutamate,MaxOD,0.079315792430219
C1R7,4,6,exclusion,4,6,phenylalanine,LagTime,2.55394866198678
C1R7,4,6,exclusion,4,6,phenylalanine,MaxGrowthRate,0.0123661886868328
C1R7,4,6,exclusion,4,6,phenylalanine,MaxOD,0.0161445098179558
C1R7,4,6,exclusion,4,6,succinate,LagTime,6.25319927881625
C1R7,4,6,exclusion,4,6,succinate,MaxGrowthRate,0.18298359620019
C1R7,4,6,exclusion,4,6,succinate,MaxOD,0.279752322089824
C1R7,4,7,exclusion,7,4,acetate,LagTime,7.61235591477724
C1R7,4,7,exclusion,7,4,acetate,MaxGrowthRate,0.196563063389681
C1R7,4,7,exclusion,7,4,acetate,MaxOD,0.19001362430618
C1R7,4,7,exclusion,7,4,arginine,LagTime,0
C1R7,4,7,exclusion,7,4,arginine,MaxGrowthRate,0.311086586537638
C1R7,4,7,exclusion,7,4,arginine,MaxOD,0.283375299510791
C1R7,4,7,exclusion,7,4,citrate,LagTime,0.75036211236063
C1R7,4,7,exclusion,7,4,citrate,MaxGrowthRate,0.057824051853034
C1R7,4,7,exclusion,7,4,citrate,MaxOD,0.026240740117299
C1R7,4,7,exclusion,7,4,Darabinose,LagTime,21.2923885362007
C1R7,4,7,exclusion,7,4,Darabinose,MaxGrowthRate,0.0387315786456653
C1R7,4,7,exclusion,7,4,Darabinose,MaxOD,0.110427704254024
C1R7,4,7,exclusion,7,4,formate,LagTime,0.326654591445287
C1R7,4,7,exclusion,7,4,formate,MaxGrowthRate,0.000805754412700079
C1R7,4,7,exclusion,7,4,formate,MaxOD,0.0167259946407155
C1R7,4,7,exclusion,7,4,glucose,LagTime,0.0950438458629399
C1R7,4,7,exclusion,7,4,glucose,MaxGrowthRate,0.190415009433078
C1R7,4,7,exclusion,7,4,glucose,MaxOD,0.118735662851022
C1R7,4,7,exclusion,7,4,glycerol,LagTime,2.28460982091412
C1R7,4,7,exclusion,7,4,glycerol,MaxGrowthRate,0.017767985423565
C1R7,4,7,exclusion,7,4,glycerol,MaxOD,0.122214720626145
C1R7,4,7,exclusion,7,4,inositol,LagTime,0.82728344653957
C1R7,4,7,exclusion,7,4,inositol,MaxGrowthRate,0.034690877330857
C1R7,4,7,exclusion,7,4,inositol,MaxOD,0.042995969897146
C1R7,4,7,exclusion,7,4,Lglutamate,LagTime,2.24853315306785
C1R7,4,7,exclusion,7,4,Lglutamate,MaxGrowthRate,0.001672926485397
C1R7,4,7,exclusion,7,4,Lglutamate,MaxOD,0.093356047957235
C1R7,4,7,exclusion,7,4,phenylalanine,LagTime,4.03965790339704
C1R7,4,7,exclusion,7,4,phenylalanine,MaxGrowthRate,0.038300285218378
C1R7,4,7,exclusion,7,4,phenylalanine,MaxOD,0.0024677040938294
C1R7,4,7,exclusion,7,4,succinate,LagTime,7.43975573892061
C1R7,4,7,exclusion,7,4,succinate,MaxGrowthRate,0.200953485925554
C1R7,4,7,exclusion,7,4,succinate,MaxOD,0.24086586421602
C1R7,5,6,coexistence,5,6,acetate,LagTime,0.4782708325794
C1R7,5,6,coexistence,5,6,acetate,MaxGrowthRate,0.0222509034417752
C1R7,5,6,coexistence,5,6,acetate,MaxOD,0.013675994832957
C1R7,5,6,coexistence,5,6,arginine,LagTime,0
C1R7,5,6,coexistence,5,6,arginine,MaxGrowthRate,0.0194077906034263
C1R7,5,6,coexistence,5,6,arginine,MaxOD,0.0224412838156934
C1R7,5,6,coexistence,5,6,citrate,LagTime,4.96162354755751
C1R7,5,6,coexistence,5,6,citrate,MaxGrowthRate,0.087387292873815
C1R7,5,6,coexistence,5,6,citrate,MaxOD,0.000595542493915025
C1R7,5,6,coexistence,5,6,Darabinose,LagTime,25.0650972762725
C1R7,5,6,coexistence,5,6,Darabinose,MaxGrowthRate,0.232087209734353
C1R7,5,6,coexistence,5,6,Darabinose,MaxOD,0.364566877671718
C1R7,5,6,coexistence,5,6,formate,LagTime,0.575671513348051
C1R7,5,6,coexistence,5,6,formate,MaxGrowthRate,0.00201308530440465
C1R7,5,6,coexistence,5,6,formate,MaxOD,0.0373405752489829
C1R7,5,6,coexistence,5,6,glucose,LagTime,2.32892949852023
C1R7,5,6,coexistence,5,6,glucose,MaxGrowthRate,0.00547325379159197
C1R7,5,6,coexistence,5,6,glucose,MaxOD,0.181476113234233
C1R7,5,6,coexistence,5,6,glycerol,LagTime,2.5043598391216
C1R7,5,6,coexistence,5,6,glycerol,MaxGrowthRate,0.189494566250615
C1R7,5,6,coexistence,5,6,glycerol,MaxOD,0.099932755309068
C1R7,5,6,coexistence,5,6,inositol,LagTime,1.29459253699964
C1R7,5,6,coexistence,5,6,inositol,MaxGrowthRate,0.0152111136516257
C1R7,5,6,coexistence,5,6,inositol,MaxOD,0.00209598041798939
C1R7,5,6,coexistence,5,6,Lglutamate,LagTime,0.22979606514983
C1R7,5,6,coexistence,5,6,Lglutamate,MaxGrowthRate,0.0635057930581301
C1R7,5,6,coexistence,5,6,Lglutamate,MaxOD,0.463623898036089
C1R7,5,6,coexistence,5,6,phenylalanine,LagTime,1.54632799164286
C1R7,5,6,coexistence,5,6,phenylalanine,MaxGrowthRate,0.0442199694334498
C1R7,5,6,coexistence,5,6,phenylalanine,MaxOD,0.0010900640477276
C1R7,5,6,coexistence,5,6,succinate,LagTime,1.18722662350834
C1R7,5,6,coexistence,5,6,succinate,MaxGrowthRate,0.0268873042209291
C1R7,5,6,coexistence,5,6,succinate,MaxOD,0.154696605091871
C1R7,5,7,exclusion,7,5,acetate,LagTime,3.91427496789307
C1R7,5,7,exclusion,7,5,acetate,MaxGrowthRate,0.0251655278778926
C1R7,5,7,exclusion,7,5,acetate,MaxOD,0.223746943385684
C1R7,5,7,exclusion,7,5,arginine,LagTime,0
C1R7,5,7,exclusion,7,5,arginine,MaxGrowthRate,0.270157845088845
C1R7,5,7,exclusion,7,5,arginine,MaxOD,0.292043345537373
C1R7,5,7,exclusion,7,5,citrate,LagTime,0.39033262132558
C1R7,5,7,exclusion,7,5,citrate,MaxGrowthRate,0.007528556259638
C1R7,5,7,exclusion,7,5,citrate,MaxOD,0.022475828014397
C1R7,5,7,exclusion,7,5,Darabinose,LagTime,29.9474026991217
C1R7,5,7,exclusion,7,5,Darabinose,MaxGrowthRate,0.0334886269245264
C1R7,5,7,exclusion,7,5,Darabinose,MaxOD,0.027323333606025
C1R7,5,7,exclusion,7,5,formate,LagTime,0.283784267691784
C1R7,5,7,exclusion,7,5,formate,MaxGrowthRate,0.00184316139258768
C1R7,5,7,exclusion,7,5,formate,MaxOD,0.0159698401738995
C1R7,5,7,exclusion,7,5,glucose,LagTime,0.94186681140398
C1R7,5,7,exclusion,7,5,glucose,MaxGrowthRate,0.125600516115076
C1R7,5,7,exclusion,7,5,glucose,MaxOD,0.015736305235768
C1R7,5,7,exclusion,7,5,glycerol,LagTime,0.2401629588649
C1R7,5,7,exclusion,7,5,glycerol,MaxGrowthRate,0.015229440521805
C1R7,5,7,exclusion,7,5,glycerol,MaxOD,0.158624182244286
C1R7,5,7,exclusion,7,5,inositol,LagTime,1.86464478951152
C1R7,5,7,exclusion,7,5,inositol,MaxGrowthRate,0.0937042632620637
C1R7,5,7,exclusion,7,5,inositol,MaxOD,0.085592404229135
C1R7,5,7,exclusion,7,5,Lglutamate,LagTime,0.15406910783184
C1R7,5,7,exclusion,7,5,Lglutamate,MaxGrowthRate,0.0621164145720902
C1R7,5,7,exclusion,7,5,Lglutamate,MaxOD,0.477664153563105
C1R7,5,7,exclusion,7,5,phenylalanine,LagTime,0.060618750232599
C1R7,5,7,exclusion,7,5,phenylalanine,MaxGrowthRate,0.0182858729019046
C1R7,5,7,exclusion,7,5,phenylalanine,MaxOD,0.0175221498640576
C1R7,5,7,exclusion,7,5,succinate,LagTime,0.000670163403975022
C1R7,5,7,exclusion,7,5,succinate,MaxGrowthRate,0.00891741449556539
C1R7,5,7,exclusion,7,5,succinate,MaxOD,0.193583062965675
C1R7,6,7,exclusion,7,6,acetate,LagTime,3.43600413531367
C1R7,6,7,exclusion,7,6,acetate,MaxGrowthRate,0.0029146244361174
C1R7,6,7,exclusion,7,6,acetate,MaxOD,0.210070948552727
C1R7,6,7,exclusion,7,6,arginine,LagTime,0
C1R7,6,7,exclusion,7,6,arginine,MaxGrowthRate,0.250750054485419
C1R7,6,7,exclusion,7,6,arginine,MaxOD,0.314484629353066
C1R7,6,7,exclusion,7,6,citrate,LagTime,4.57129092623193
C1R7,6,7,exclusion,7,6,citrate,MaxGrowthRate,0.079858736614177
C1R7,6,7,exclusion,7,6,citrate,MaxOD,0.023071370508312
C1R7,6,7,exclusion,7,6,Darabinose,LagTime,4.88230542284928
C1R7,6,7,exclusion,7,6,Darabinose,MaxGrowthRate,0.265575836658879
C1R7,6,7,exclusion,7,6,Darabinose,MaxOD,0.391890211277743
C1R7,6,7,exclusion,7,6,formate,LagTime,0.859455781039835
C1R7,6,7,exclusion,7,6,formate,MaxGrowthRate,0.00385624669699233
C1R7,6,7,exclusion,7,6,formate,MaxOD,0.0213707350750834
C1R7,6,7,exclusion,7,6,glucose,LagTime,3.27079630992421
C1R7,6,7,exclusion,7,6,glucose,MaxGrowthRate,0.120127262323484
C1R7,6,7,exclusion,7,6,glucose,MaxOD,0.165739807998465
C1R7,6,7,exclusion,7,6,glycerol,LagTime,2.2641968802567
C1R7,6,7,exclusion,7,6,glycerol,MaxGrowthRate,0.20472400677242
C1R7,6,7,exclusion,7,6,glycerol,MaxOD,0.258556937553354
C1R7,6,7,exclusion,7,6,inositol,LagTime,0.57005225251188
C1R7,6,7,exclusion,7,6,inositol,MaxGrowthRate,0.078493149610438
C1R7,6,7,exclusion,7,6,inositol,MaxOD,0.0876883846471244
C1R7,6,7,exclusion,7,6,Lglutamate,LagTime,0.38386517298167
