Community,Replicate,Metric,HierarchyScore
W11,847,h2,0.6621082119472799
W11,848,h1,0.75
W11,848,h2,0.5975187369007993
W11,849,h1,0.75
W11,849,h2,0.6694476046395713
W11,850,h1,0.75
W11,850,h2,0.765954074592529
W11,851,h1,1
W11,851,h2,0.5905774425032144
W11,852,h1,0.5
W11,852,h2,0.7473565467338238
W11,853,h1,0.75
W11,853,h2,0.6552496694953771
W11,854,h1,0.75
W11,854,h2,0.6916639200723005
W11,855,h1,0.75
W11,855,h2,0.5973461381500771
W11,856,h1,0.5
W11,856,h2,0.7524878020669132
W11,857,h1,1
W11,857,h2,0.5749587994938664
W11,858,h1,0.75
W11,858,h2,0.5900446385320282
W11,859,h1,1
W11,859,h2,0.6845964613226737
W11,860,h1,1
W11,860,h2,0.6903416970453908
W11,861,h1,1
W11,861,h2,0.5785775870678904
W11,862,h1,0.75
W11,862,h2,0.6661069390425095
W11,863,h1,1
W11,863,h2,0.6060188742547832
W11,864,h1,1
W11,864,h2,0.5422690674054222
W11,865,h1,1
W11,865,h2,0.7470846127911592
W11,866,h1,1
W11,866,h2,0.48401147511977816
W11,867,h1,1
W11,867,h2,0.6735484342513182
W11,868,h1,0.75
W11,868,h2,0.7656371527162639
W11,869,h1,1
W11,869,h2,0.7553308459138186
W11,870,h1,1
W11,870,h2,0.7595552608165401
W11,871,h1,0.75
W11,871,h2,0.6132391974543907
W11,872,h1,1
W11,872,h2,0.7277453646635438
W11,873,h1,0.75
W11,873,h2,0.5680190806235221
W11,874,h1,0.75
W11,874,h2,0.7467858496883951
W11,875,h1,0.75
W11,875,h2,0.6682712802654452
W11,876,h1,1
W11,876,h2,0.7469766072126182
W11,877,h1,0.75
W11,877,h2,0.6033468536313594
W11,878,h1,1
W11,878,h2,0.6330515128361489
W11,879,h1,1
W11,879,h2,0.587122583293314
W11,880,h1,1
W11,880,h2,0.6599170415642448
W11,881,h1,0.75
W11,881,h2,0.5073212339187905
W11,882,h1,1
W11,882,h2,0.6363085196624683
W11,883,h1,1
W11,883,h2,0.758677699545178
W11,884,h1,0.75
W11,884,h2,0.5620002063687388
W11,885,h1,1
W11,885,h2,0.6445815819452272
W11,886,h1,1
W11,886,h2,0.6600250471427858
W11,887,h1,1
W11,887,h2,0.5186423867301447
W11,888,h1,0.75
W11,888,h2,0.6657269995213039
W11,889,h1,0.75
W11,889,h2,0.4972199737980352
W11,890,h1,0.5
W11,890,h2,0.7341441784395326
W11,891,h1,0.5
W11,891,h2,0.7397183909387682
W11,892,h1,1
W11,892,h2,0.6913469981960354
W11,893,h1,0.75
W11,893,h2,0.753166504690883
W11,894,h1,1
W11,894,h2,0.7362273432440267
W11,895,h1,0.75
W11,895,h2,0.7524878020669132
W11,896,h1,1
W11,896,h2,0.6661699566874502
W11,897,h1,0.75
W11,897,h2,0.6519028158640177
W11,898,h1,0.75
W11,898,h2,0.6847674845461552
W11,899,h1,1
W11,899,h2,0.6718088914210277
W11,900,h1,0.75
W11,900,h2,0.7522970445426901
W11,901,h1,1
W11,901,h2,0.5815104777198359
W11,902,h1,0.75
W11,902,h2,0.6623171282450039
W11,903,h1,1
W11,903,h2,0.6492489540140948
W11,904,h1,0.75
W11,904,h2,0.6715282870917646
W11,905,h1,0.75
W11,905,h2,0.5973658724508187
W11,906,h1,0.75
W11,906,h2,0.6525059608404142
W11,907,h1,1
W11,907,h2,0.8396553732938277
W11,908,h1,1
W11,908,h2,0.6424802583672321
W11,909,h1,0.75
W11,909,h2,0.8020355191837721
W11,910,h1,1
W11,910,h2,0.6716181338968046
W11,911,h1,1
W11,911,h2,0.6656371527162639
W11,912,h1,1
W11,912,h2,0.6002719339426646
W11,913,h1,0.75
W11,913,h2,0.7776370081515879
W11,914,h1,0.75
W11,914,h2,0.6600250471427858
W11,915,h1,0.75
W11,915,h2,0.6000630176449406
W11,916,h1,1
W11,916,h2,0.7595552608165401
W11,917,h1,1
W11,917,h2,0.6655559762978224
W11,918,h1,0.75
W11,918,h2,0.8277453646635438
W11,919,h1,1
W11,919,h2,0.6717458737760872
W11,920,h1,0.25
W11,920,h2,0.6781346299017442
W11,921,h1,0.5
W11,921,h2,0.6520738390874993
W11,922,h1,0.75
W11,922,h2,0.7366072827652324
W11,923,h1,0.5
W11,923,h2,0.5999369823550594
W11,924,h1,0.75
W11,924,h2,0.665935915819028
W11,925,h1,0.75
W11,925,h2,0.5790473733941361
W11,926,h1,1
W11,926,h2,0.7364613841124489
W11,927,h1,1
W11,927,h2,0.5024631043256997
W11,928,h1,0.75
W11,928,h2,0.6656371527162639
W11,929,h1,0.75
W11,929,h2,0.6684620377896683
W11,930,h1,1
W11,930,h2,0.5
W11,931,h1,0.5
W11,931,h2,0.7235209497608223
W11,932,h1,0.75
W11,932,h2,0.619193349474832
W11,933,h1,1
W11,933,h2,0.7594740843980985
W11,934,h1,0.75
W11,934,h2,0.6975368956743002
W11,935,h1,1
W11,935,h2,0.6682082626205046
W11,936,h1,1
W11,936,h2,0.7364613841124489
W11,937,h1,1
W11,937,h2,0.5871494124534135
W11,938,h1,0.75
W11,938,h2,0.554969065166114
W11,939,h1,0.75
W11,939,h2,0.6466148264649135
W11,940,h1,0.75
W11,940,h2,0.5188315687271272
W11,941,h1,1
W11,941,h2,0.6714471106733231
W11,942,h1,1
W11,942,h2,0.5978986764220049
W11,943,h1,0.75
W11,943,h2,0.6718270501945287
W11,944,h1,1
W11,944,h2,0.6971569561530946
W11,945,h1,1
W11,945,h2,0.5683990201447278
W11,946,h1,1
W11,946,h2,0.6524247844219727
W11,947,h1,1
W11,947,h2,0.7034098712763
W11,948,h1,1
W11,948,h2,0.7359285801412626
W11,949,h1,1
W11,949,h2,0.7210578454351225
W11,950,h1,1
W11,950,h2,0.653166504690883
W11,951,h1,0.75
W11,951,h2,0.7234579321158817
W11,952,h1,1
W11,952,h2,0.7446445995901677
W11,953,h1,0.75
W11,953,h2,0.5661699566874501
W11,954,h1,0.75
W11,954,h2,0.6552678282688781
W11,955,h1,0
W11,955,h2,0.6599170415642448
W11,956,h1,1
W11,956,h2,0.5717458737760871
W11,957,h1,1
W11,957,h2,0.6464059101671894
W11,958,h1,1
W11,958,h2,0.5845152849042321
W11,959,h1,0.5
W11,959,h2,0.7525958076454542
W11,960,h1,1
W11,960,h2,0.7657269995213039
W11,961,h1,1
W11,961,h2,0.5946598283691865
W11,962,h1,1
W11,962,h2,0.638771623988168
W11,963,h1,0.5
W11,963,h2,0.7526588252903949
W11,964,h1,0.75
W11,964,h2,0.6362273432440267
W11,965,h1,1
W11,965,h2,0.5319376360322788
W11,966,h1,0.75
W11,966,h2,0.6702914274249987
W11,967,h1,0.75
W11,967,h2,0.5939181081002762
W11,968,h1,0.75
W11,968,h2,0.5788763501706545
W11,969,h1,0.75
W11,969,h2,0.5808964973302081
W11,970,h1,1
W11,970,h2,0.6724956951681667
W11,971,h1,1
W11,971,h2,0.6718270501945287
W11,972,h1,0.75
W11,972,h2,0.7092379880068601
W11,973,h1,0.75
W11,973,h2,0.6840887819221855
W11,974,h1,0.5
W11,974,h2,0.5736114518962587
W11,975,h1,1
W11,975,h2,0.5845964613226737
W11,976,h1,0.75
W11,976,h2,0.6060188742547832
W11,977,h1,0.75
W11,977,h2,0.667828323099299
W11,978,h1,1
W11,978,h2,0.47637331932472254
W11,979,h1,0.75
W11,979,h2,0.6199021621867983
W11,980,h1,0.75
W11,980,h2,0.6565071702879448
W11,981,h1,0.75
W11,981,h2,0.6842346805749691
W11,982,h1,0.75
W11,982,h2,0.7406857990151703
W11,983,h1,1
W11,983,h2,0.649756633414583
W11,984,h1,0.75
W11,984,h2,0.6038796576025456
W11,985,h1,0.5
W11,985,h2,0.7490400377163707
W11,986,h1,1
W11,986,h2,0.8020355191837721
W11,987,h1,0.5
W11,987,h2,0.6842165218014681
W11,988,h1,0.5
W11,988,h2,0.7396553732938277
W11,989,h1,1
W11,989,h2,0.7654282364185399
W11,990,h1,0.75
W11,990,h2,0.551630881921353
W11,991,h1,0.75
W11,991,h2,0.6094469043045841
W11,992,h1,1
W11,992,h2,0.46448146946793956
W11,993,h1,0.75
W11,993,h2,0.6855638693990758
W11,994,h1,1
W11,994,h2,0.5866796261271678
W11,995,h1,1
W11,995,h2,0.4591052846871056
W11,996,h1,0.5
W11,996,h2,0.7149759535353988
W11,997,h1,1
W11,997,h2,0.575338739015072
W11,998,h1,0.75
W11,998,h2,0.5810406913935902
W11,999,h1,1
W11,999,h2,0.7467858496883951
W11,1000,h1,0.75
W11,1000,h2,0.6469766072126182
W12,1,h1,1
W12,1,h2,0.552863166760446
W12,2,h1,1
W12,2,h2,0.6536595919764374
W12,3,h1,0.8333333333333334
W12,3,h2,0.7544217633174528
W12,4,h1,1
W12,4,h2,0.6620474066909251
W12,5,h1,0.5
W12,5,h2,0.6076298084219024
W12,6,h1,0.6666666666666666
W12,6,h2,0.7076256993078908
W12,7,h1,1
W12,7,h2,0.7459743583295484
W12,8,h1,1
W12,8,h2,0.6532081010388681
W12,9,h1,0.6666666666666666
W12,9,h2,0.6612852353499098
W12,10,h1,0.6666666666666666
W12,10,h2,0.5992329643620423
W12,11,h1,1
W12,11,h2,0.6007922601675614
W12,12,h1,0.5
W12,12,h2,0.6995828188718252
W12,13,h1,0.6666666666666666
W12,13,h2,0.6072848741434803
W12,14,h1,0.8333333333333334
W12,14,h2,0.6927704223391105
W12,15,h1,0.8333333333333334
W12,15,h2,0.7072848741434803
W12,16,h1,0.8333333333333334
W12,16,h2,0.5076599531828669
W12,17,h1,1
W12,17,h2,0.6003960657125827
W12,18,h1,0.6666666666666666
W12,18,h2,0.6540004171408479
W12,19,h1,0.8333333333333334
W12,19,h2,0.5988206475308099
W12,20,h1,0.8333333333333334
W12,20,h2,0.5459996947279889
W12,21,h1,1
W12,21,h2,0.7999999440655816
W12,22,h1,0.8333333333333334
W12,22,h2,0.6996297852575558
W12,23,h1,0.5
W12,23,h2,0.6379477849465509
W12,24,h1,1
W12,24,h2,0.738348714956076
W12,25,h1,0.6666666666666666
W12,25,h2,0.7076298084219024
W12,26,h1,0.6666666666666666
W12,26,h2,0.6471327241255423
W12,27,h1,0.6666666666666666
W12,27,h2,0.6536084046078583
W12,28,h1,0.6666666666666666
W12,28,h2,0.546004503090513
W12,29,h1,0.6666666666666666
W12,29,h2,0.5448202863243804
W12,30,h1,0.6666666666666666
W12,30,h2,0.6080470454844956
W12,31,h1,1
W12,31,h2,0.7084179035410337
W12,32,h1,0.6666666666666666
W12,32,h2,0.5996039342874172
W12,33,h1,0.6666666666666666
W12,33,h2,0.6919481461529804
W12,34,h1,0.6666666666666666
W12,34,h2,0.7072848741434803
W12,35,h1,1
W12,35,h2,0.5992077398324386
W12,36,h1,0.6666666666666666
W12,36,h2,0.5992419937074147
W12,37,h1,1
W12,37,h2,0.6536301464639853
W12,38,h1,0.8333333333333334
W12,38,h2,0.6999951357030576
W12,39,h1,0.6666666666666666
W12,39,h2,0.508814025188035
W12,40,h1,0.6666666666666666
W12,40,h2,0.746349437368935
W12,41,h1,1
W12,41,h2,0.5540256416704515
W12,42,h1,0.5
W12,42,h2,0.547136833239554
W12,43,h1,0.5
W12,43,h2,0.7544127339720803
W12,44,h1,0.6666666666666666
W12,44,h2,0.6467707835455399
W12,45,h1,1
W12,45,h2,0.6536301464639853
W12,46,h1,1
W12,46,h2,0.6612852353499098
W12,47,h1,0.6666666666666666
W12,47,h2,0.5995876272343492
W12,48,h1,1
W12,48,h2,0.5543923178050006
W12,49,h1,0.6666666666666666
W12,49,h2,0.6532333255684717
W12,50,h1,1
W12,50,h2,0.6007874518050375
W12,51,h1,1
W12,51,h2,0.7076509238374945
W12,52,h1,1
W12,52,h2,0.6992329643620423
W12,53,h1,0.8333333333333334
W12,53,h2,0.6007874518050375
W12,54,h1,0.6666666666666666
W12,54,h2,0.6463657444220031
W12,55,h1,1
W12,55,h2,0.6007670356379577
W12,56,h1,0.8333333333333334
W12,56,h2,0.5927704223391104
W12,57,h1,0.6666666666666666
W12,57,h2,0.5547926213739909
W12,58,h1,0.5
W12,58,h2,0.6992077398324386
W12,59,h1,0.8333333333333334
W12,59,h2,0.7068635279668755
W12,60,h1,1
W12,60,h2,0.6452121869885331
W12,61,h1,0
W12,61,h2,0.7072336867749013
W12,62,h1,0.6666666666666666
W12,62,h2,0.592340046817133
W12,63,h1,0.8333333333333334
W12,63,h2,0.7387147646500902
W12,64,h1,0.6666666666666666
W12,64,h2,0.6992077398324386
W12,65,h1,1
W12,65,h2,0.6544175423346043
W12,66,h1,1
W12,66,h2,0.6460045030905129
W12,67,h1,0.6666666666666666
W12,67,h2,0.6471880206081331
W12,68,h1,0.6666666666666666
W12,68,h2,0.6379477849465509
W12,69,h1,0.6666666666666666
W12,69,h2,0.7460038038420006
W12,70,h1,0.6666666666666666
W12,70,h2,0.7084130951785098
W12,71,h1,0.6666666666666666
W12,71,h2,0.6992419937074147
W12,72,h1,0.5
W12,72,h2,0.7532423549138442
W12,73,h1,0.6666666666666666
W12,73,h2,0.6540093346173835
W12,74,h1,0.5
W12,74,h2,0.7084130951785098
W12,75,h1,1
W12,75,h2,0.6524459296978528
W12,76,h1,0.8333333333333334
W12,76,h2,0.6536294472154729
W12,77,h1,0.6666666666666666
W12,77,h2,0.5528119793918669
W12,78,h1,0.6666666666666666
W12,78,h2,0.652863166760446
W12,79,h1,0.8333333333333334
W12,79,h2,0.6992125481949626
W12,80,h1,0.6666666666666666
W12,80,h2,0.6011793524691902
W12,81,h1,1
W12,81,h2,0.6068676370808871
W12,82,h1,0.6666666666666666
W12,82,h2,0.6532382457998326
W12,83,h1,0.5
W12,83,h2,0.6459743583295484
W12,84,h1,1
W12,84,h2,0.6456076821949994
W12,85,h1,0.6666666666666666
W12,85,h2,0.60000416504843
W12,86,h1,1
W12,86,h2,0.6451863360183945
W12,87,h1,1
W12,87,h2,0.5915869048214902
W12,88,h1,0.8333333333333334
W12,88,h2,0.5544127339720804
W12,89,h1,0.8333333333333334
W12,89,h2,0.6996249768950318
W12,90,h1,0.8333333333333334
W12,90,h2,0.6544175423346043
W12,91,h1,0.5
W12,91,h2,0.6540045262548595
W12,92,h1,0.6666666666666666
W12,92,h2,0.5996249768950318
W12,93,h1,1
W12,93,h2,0.5536505626310649
W12,94,h1,1
W12,94,h2,0.7923400468171331
W12,95,h1,1
W12,95,h2,0.45362533810146133
W12,96,h1,0.6666666666666666
W12,96,h2,0.6003919565985711
W12,97,h1,0.6666666666666666
W12,97,h2,0.699991026589046
W12,98,h1,0.6666666666666666
W12,98,h2,0.8000048642969424
W12,99,h1,1
W12,99,h2,0.6460038038420006
W12,100,h1,1
W12,100,h2,0.6544217633174527
W12,101,h1,0.5
W12,101,h2,0.6540052255033719
W12,102,h1,0.8333333333333334
W12,102,h2,0.6460045030905129
W12,103,h1,0.8333333333333334
W12,103,h2,0.5011793524691901
W12,104,h1,0.5
W12,104,h2,0.6076509238374944
W12,105,h1,1
W12,105,h2,0.446349437368935
W12,106,h1,0.6666666666666666
W12,106,h2,0.6532292164544601
W12,107,h1,0.8333333333333334
W12,107,h2,0.5455872660279197
W12,108,h1,0.6666666666666666
W12,108,h2,0.5996080434014288
W12,109,h1,0.8333333333333334
W12,109,h2,0.6471789912627607
W12,110,h1,1
W12,110,h2,0.7547926213739908
W12,111,h1,0.6666666666666666
W12,111,h2,0.6007922601675614
W12,112,h1,1
W12,112,h2,0.6463957045061534
W12,113,h1,0.5
W12,113,h2,0.6455872660279197
W12,114,h1,0.6666666666666666
W12,114,h2,0.6540256416704515
W12,115,h1,1
W12,115,h2,0.5992329643620423
W12,116,h1,0.6666666666666666
W12,116,h2,0.6068635279668755
W12,117,h1,0.5
W12,117,h2,0.6915869048214902
W12,118,h1,0.6666666666666666
W12,118,h2,0.7463657444220031
W12,119,h1,0.5
W12,119,h2,0.6999958349515699
W12,120,h1,0.8333333333333334
W12,120,h2,0.7536342555779969
W12,121,h1,0.6666666666666666
W12,121,h2,0.5923490761625055
W12,122,h1,0.8333333333333334
W12,122,h2,0.5532423549138442
W12,123,h1,0.8333333333333334
W12,123,h2,0.7011883818145626
W12,124,h1,0.6666666666666666
W12,124,h2,0.6919529545155043
W12,125,h1,0.6666666666666666
W12,125,h2,0.5455824576653957
W12,126,h1,1
W12,126,h2,0.6927572838797263
W12,127,h1,0.6666666666666666
W12,127,h2,0.7084221245238822
W12,128,h1,0.6666666666666666
W12,128,h2,0.6540256416704515
W12,129,h1,0.8333333333333334
W12,129,h2,0.6471327241255423
W12,130,h1,0.8333333333333334
W12,130,h2,0.6003750231049682
W12,131,h1,1
W12,131,h2,0.5528119793918669
W12,132,h1,0.6666666666666666
W12,132,h2,0.6544175423346043
W12,133,h1,0.6666666666666666
W12,133,h2,0.7003709139909565
W12,134,h1,1
W12,134,h2,0.6007670356379577
W12,135,h1,1
W12,135,h2,0.646787090598608
W12,136,h1,0.6666666666666666
W12,136,h2,0.5532382457998326
W12,137,h1,0.8333333333333334
W12,137,h2,0.5995737895264527
W12,138,h1,0.8333333333333334
W12,138,h2,0.6544217633174527
W12,139,h1,1
W12,139,h2,0.6076509238374944
W12,140,h1,0.6666666666666666
W12,140,h2,0.6536042954938467
W12,141,h1,0.6666666666666666
W12,141,h2,0.5995737895264527
W12,142,h1,0.6666666666666666
W12,142,h2,0.7007874518050374
W12,143,h1,0.8333333333333334
W12,143,h2,0.5528119793918669
W12,144,h1,1
W12,144,h2,0.6004262104735473
W12,145,h1,0.6666666666666666
W12,145,h2,0.6004214021110232
W12,146,h1,0.8333333333333334
W12,146,h2,0.6923400468171331
W12,147,h1,0.5
W12,147,h2,0.6536253381014613
W12,148,h1,1
W12,148,h2,0.5548136639816055
W12,149,h1,1
W12,149,h2,0.8084221245238823
W12,150,h1,0.8333333333333334
W12,150,h2,0.5467707835455399
W12,151,h1,0.8333333333333334
W12,151,h2,0.5984455684914233
W12,152,h1,1
W12,152,h2,0.6080518538470197
W12,153,h1,0.5
W12,153,h2,0.691185974811965
W12,154,h1,1
W12,154,h2,0.5995737895264527
W12,155,h1,1
W12,155,h2,0.6540514926405901
W12,156,h1,0.5
W12,156,h2,0.6076305076704148
W12,157,h1,0.5
W12,157,h2,0.5992125481949626
W12,158,h1,1
W12,158,h2,0.5536301464639853
W12,159,h1,1
W12,159,h2,0.5467707835455399
W12,160,h1,1
W12,160,h2,0.7003919565985711
W12,161,h1,0.6666666666666666
W12,161,h2,0.699991026589046
W12,162,h1,1
W12,162,h2,0.6080518538470197
W12,163,h1,0.5
W12,163,h2,0.5544175423346043
W12,164,h1,0.6666666666666666
W12,164,h2,0.5391320017126834
W12,165,h1,0.6666666666666666
W12,165,h2,0.5999958349515699
W12,166,h1,1
W12,166,h2,0.7072427161202737
W12,167,h1,0.5
W12,167,h2,0.6003750231049682
W12,168,h1,0.8333333333333334
W12,168,h2,0.6919529545155043
W12,169,h1,1
W12,169,h2,0.5992329643620423
W12,170,h1,0.6666666666666666
W12,170,h2,0.6544217633174527
W12,171,h1,0.8333333333333334
W12,171,h2,0.6528672758744576
W12,172,h1,0.8333333333333334
W12,172,h2,0.6923400468171331
W12,173,h1,0.5
W12,173,h2,0.5620474066909251
W12,174,h1,0.8333333333333334
W12,174,h2,0.7072336867749012
W12,175,h1,0.6666666666666666
W12,175,h2,0.7616603143892964
W12,176,h1,0.6666666666666666
W12,176,h2,0.6452121869885331
W12,177,h1,0.5
W12,177,h2,0.5923653832155736
W12,178,h1,0.6666666666666666
W12,178,h2,0.6467707835455399
W12,179,h1,1
W12,179,h2,0.7076599531828669
W12,180,h1,0.6666666666666666
W12,180,h2,0.693132362919113
W12,181,h1,0.5
W12,181,h2,0.7475540703021473
W12,182,h1,0.8333333333333334
W12,182,h2,0.6923701915780975
W12,183,h1,0.6666666666666666
W12,183,h2,0.600008973410954
W12,184,h1,1
W12,184,h2,0.5999951357030576
W12,185,h1,1
W12,185,h2,0.7471789912627607
W12,186,h1,1
W12,186,h2,0.6084179035410338
W12,187,h1,0.5
W12,187,h2,0.4992288552480306
W12,188,h1,0.5
W12,188,h2,0.5003661056284325
W12,189,h1,1
W12,189,h2,0.6460045030905129
W12,190,h1,0.6666666666666666
W12,190,h2,0.6467617542001675
W12,191,h1,1
W12,191,h2,0.7463657444220031
W12,192,h1,0.6666666666666666
W12,192,h2,0.5540093346173836
W12,193,h1,0.6666666666666666
W12,193,h2,0.5548136639816055
W12,194,h1,0.8333333333333334
W12,194,h2,0.552863166760446
W12,195,h1,0.6666666666666666
W12,195,h2,0.6455734283200233
W12,196,h1,0.8333333333333334
W12,196,h2,0.7459743583295484
W12,197,h1,1
W12,197,h2,0.6467576450861559
W12,198,h1,0.5
W12,198,h2,0.5999958349515699
W12,199,h1,0.6666666666666666
W12,199,h2,0.5455872660279197
W12,200,h1,0.5
W12,200,h2,0.6547878130114669
W12,201,h1,0.5
W12,201,h2,0.7000041650484301
W12,202,h1,0.8333333333333334
W12,202,h2,0.6536294472154729
W12,203,h1,0.5
W12,203,h2,0.7455872660279197
W12,204,h1,1
W12,204,h2,0.5387147646500902
W12,205,h1,0.5
W12,205,h2,0.7011793524691902
W12,206,h1,1
W12,206,h2,0.6532292164544601
W12,207,h1,0.8333333333333334
W12,207,h2,0.6539913877954755
W12,208,h1,0.8333333333333334
W12,208,h2,0.7080518538470196
W12,209,h1,0.8333333333333334
W12,209,h2,0.5915820964589662
W12,210,h1,1
W12,210,h2,0.6547926213739909
W12,211,h1,0.8333333333333334
W12,211,h2,0.6080470454844956
W12,212,h1,1
W12,212,h2,0.600813302775176
W12,213,h1,1
W12,213,h2,0.5996290860090435
W12,214,h1,0.5
W12,214,h2,0.5536253381014613
W12,215,h1,1
W12,215,h2,0.6919529545155043
W12,216,h1,1
W12,216,h2,0.6532333255684717
W12,217,h1,0.8333333333333334
W12,217,h2,0.6467707835455399
W12,218,h1,0.5
W12,218,h2,0.5540004171408479
W12,219,h1,1
W12,219,h2,0.6547926213739909
W12,220,h1,0.6666666666666666
W12,220,h2,0.7080518538470196
W12,221,h1,0.5
W12,221,h2,0.6004214021110232
W12,222,h1,1
W12,222,h2,0.6544265716799768
W12,223,h1,0.8333333333333334
W12,223,h2,0.6011793524691902
W12,224,h1,0.6666666666666666
W12,224,h2,0.6011883818145626
W12,225,h1,0.8333333333333334
W12,225,h2,0.6536084046078583
W12,226,h1,1
W12,226,h2,0.6448112569790079
W12,227,h1,1
W12,227,h2,0.746370552784527
W12,228,h1,0.5
W12,228,h2,0.4992125481949626
W12,229,h1,1
W12,229,h2,0.7076599531828669
W12,230,h1,0.6666666666666666
W12,230,h2,0.6528672758744576
W12,231,h1,0.8333333333333334
W12,231,h2,0.7000000559344184
W12,232,h1,1
W12,232,h2,0.6003709139909565
W12,233,h1,1
W12,233,h2,0.6544265716799768
W12,234,h1,0.6666666666666666
W12,234,h2,0.6984455684914233
W12,235,h1,0.8333333333333334
W12,235,h2,0.6540004171408479
W12,236,h1,1
W12,236,h2,0.5544217633174527
W12,237,h1,0.5
W12,237,h2,0.6459743583295484
W12,238,h1,0.5
W12,238,h2,0.653650562631065
W12,239,h1,0.5
W12,239,h2,0.6996290860090435
W12,240,h1,1
W12,240,h2,0.6391361108266951
W12,241,h1,0.8333333333333334
W12,241,h2,0.708026002876881
W12,242,h1,0.5
W12,242,h2,0.6532423549138442
W12,243,h1,1
W12,243,h2,0.5455734283200232
W12,244,h1,1
W12,244,h2,0.6460045030905129
W12,245,h1,0
W12,245,h2,0.6923400468171331
W12,246,h1,0.6666666666666666
W12,246,h2,0.5460086122045246
W12,247,h1,0.8333333333333334
W12,247,h2,0.7076346167844264
W12,248,h1,1
W12,248,h2,0.6616603143892964
W12,249,h1,1
W12,249,h2,0.5536294472154729
W12,250,h1,1
W12,250,h2,0.6999951357030576
W12,251,h1,0.5
W12,251,h2,0.5540045262548595
W12,252,h1,1
W12,252,h2,0.5467707835455399
W12,253,h1,0.6666666666666666
W12,253,h2,0.7076509238374945
W12,254,h1,0.8333333333333334
W12,254,h2,0.6080518538470197
W12,255,h1,0.6666666666666666
W12,255,h2,0.5992288552480306
W12,256,h1,0.6666666666666666
W12,256,h2,0.5467617542001675
W12,257,h1,1
W12,257,h2,0.5007621154065969
W12,258,h1,1
W12,258,h2,0.4992125481949626
W12,259,h1,0.6666666666666666
W12,259,h2,0.5608679982873166
W12,260,h1,0.5
W12,260,h2,0.7004214021110233
W12,261,h1,0.8333333333333334
W12,261,h2,0.6467617542001675
W12,262,h1,0
W12,262,h2,0.6463915953921416
W12,263,h1,0.8333333333333334
W12,263,h2,0.654000305272011
W12,264,h1,0.8333333333333334
W12,264,h2,0.7072386070062621
W12,265,h1,1
W12,265,h2,0.608814025188035
W12,266,h1,0.6666666666666666
W12,266,h2,0.6471789912627607
W12,267,h1,1
W12,267,h2,0.6539961961579994
W12,268,h1,0.5
W12,268,h2,0.6007580062925852
W12,269,h1,0.8333333333333334
W12,269,h2,0.6528672758744576
W12,270,h1,1
W12,270,h2,0.6451863360183945
W12,271,h1,0.6666666666666666
W12,271,h2,0.5999999440655815
W12,272,h1,0.6666666666666666
W12,272,h2,0.5536084046078583
W12,273,h1,0.8333333333333334
W12,273,h2,0.5532423549138442
W12,274,h1,1
W12,274,h2,0.5992077398324386
W12,275,h1,1
W12,275,h2,0.6532081010388681
W12,276,h1,0.8333333333333334
W12,276,h2,0.49999583495156996
W12,277,h1,0.8333333333333334
W12,277,h2,0.5931323629191129
W12,278,h1,0.8333333333333334
W12,278,h2,0.6015544315085767
W12,279,h1,1
W12,279,h2,0.6532292164544601
W12,280,h1,0.6666666666666666
W12,280,h2,0.6004171811281748
W12,281,h1,0.6666666666666666
W12,281,h2,0.800008973410954
W12,282,h1,0.8333333333333334
W12,282,h2,0.6999958349515699
W12,283,h1,0.5
W12,283,h2,0.6072386070062621
W12,284,h1,0.6666666666666666
W12,284,h2,0.5455734283200232
W12,285,h1,0.8333333333333334
W12,285,h2,0.6475540703021473
W12,286,h1,1
W12,286,h2,0.6455824576653957
W12,287,h1,0.8333333333333334
W12,287,h2,0.6915730671135938
W12,288,h1,0.5
W12,288,h2,0.6448202863243804
W12,289,h1,1
W12,289,h2,0.5992329643620423
W12,290,h1,0.6666666666666666
W12,290,h2,0.6992077398324386
W12,291,h1,1
W12,291,h2,0.6003702147424442
W12,292,h1,0.5
W12,292,h2,0.6463957045061534
W12,293,h1,0.5
W12,293,h2,0.6463404080235625
W12,294,h1,0.6666666666666666
W12,294,h2,0.7543923178050006
W12,295,h1,1
W12,295,h2,0.553634255577997
W12,296,h1,0.6666666666666666
W12,296,h2,0.5551887430209921
W12,297,h1,0.5
W12,297,h2,0.5463957045061533
W12,298,h1,0.5
W12,298,h2,0.6467617542001675
W12,299,h1,0.8333333333333334
W12,299,h2,0.5544127339720804
W12,300,h1,0.5
W12,300,h2,0.5984455684914233
W12,301,h1,0.5
W12,301,h2,0.6467707835455399
W12,302,h1,0.6666666666666666
W12,302,h2,0.6003919565985711
W12,303,h1,0.8333333333333334
W12,303,h2,0.6455782366825472
W12,304,h1,0.8333333333333334
W12,304,h2,0.7007922601675614
W12,305,h1,1
W12,305,h2,0.6467617542001675
W12,306,h1,0.5
W12,306,h2,0.560863889173305
W12,307,h1,1
W12,307,h2,0.5540045262548595
W12,308,h1,1
W12,308,h2,0.6540052255033719
W12,309,h1,0.8333333333333334
W12,309,h2,0.6536595919764374
W12,310,h1,1
W12,310,h2,0.6847144034436607
W12,311,h1,0.6666666666666666
W12,311,h2,0.5524459296978528
W12,312,h1,0.8333333333333334
W12,312,h2,0.5524459296978528
W12,313,h1,0.5
W12,313,h2,0.60000416504843
W12,314,h1,0.8333333333333334
